#E_pot  E_kin  T  P
-7.976403e-04 7.260019e+02 2.910599e+02 8.037031e+02
-7.671080e-04 7.406580e+02 2.969356e+02 8.199277e+02
-8.381247e-04 7.469188e+02 2.994456e+02 8.268585e+02
-9.819876e-04 8.000036e+02 3.207277e+02 8.856249e+02
-1.034718e-03 7.780771e+02 3.119372e+02 8.613516e+02
-1.029428e-03 7.196315e+02 2.885059e+02 7.966509e+02
-9.426247e-04 7.228614e+02 2.898008e+02 8.002264e+02
-8.699814e-04 6.971150e+02 2.794789e+02 7.717245e+02
-8.314773e-04 7.658339e+02 3.070288e+02 8.477981e+02
-7.550041e-04 6.544093e+02 2.623578e+02 7.244482e+02
-7.003900e-04 7.533528e+02 3.020251e+02 8.339812e+02
-7.175091e-04 8.290498e+02 3.323726e+02 9.177797e+02
-7.746677e-04 7.599430e+02 3.046671e+02 8.412767e+02
-8.138906e-04 6.873389e+02 2.755596e+02 7.609021e+02
-8.363553e-04 7.621036e+02 3.055333e+02 8.436686e+02
-8.653980e-04 6.534517e+02 2.619739e+02 7.233881e+02
-8.454106e-04 7.969045e+02 3.194853e+02 8.821940e+02
-7.678056e-04 7.987180e+02 3.202123e+02 8.842017e+02
-7.424577e-04 7.245884e+02 2.904932e+02 8.021383e+02
-7.394660e-04 6.825496e+02 2.736395e+02 7.556002e+02
-7.892206e-04 7.372199e+02 2.955572e+02 8.161216e+02
-8.445252e-04 7.125725e+02 2.856759e+02 7.888364e+02
-8.059404e-04 7.638971e+02 3.062523e+02 8.456540e+02
-7.684960e-04 8.262504e+02 3.312503e+02 9.146807e+02
-8.670052e-04 7.359839e+02 2.950617e+02 8.147533e+02
-8.937316e-04 7.556371e+02 3.029409e+02 8.365100e+02
-7.597371e-04 7.795194e+02 3.125155e+02 8.629483e+02
-7.407702e-04 7.628848e+02 3.058465e+02 8.445333e+02
-7.449640e-04 7.879524e+02 3.158963e+02 8.722838e+02
-7.124786e-04 7.317897e+02 2.933802e+02 8.101102e+02
-7.048435e-04 8.271123e+02 3.315958e+02 9.156348e+02
-7.361375e-04 7.805286e+02 3.129200e+02 8.640655e+02
-8.216924e-04 7.488633e+02 3.002252e+02 8.290112e+02
-9.241977e-04 7.486618e+02 3.001444e+02 8.287881e+02
-8.992826e-04 7.481940e+02 2.999568e+02 8.282702e+02
-7.883094e-04 7.044178e+02 2.824066e+02 7.798089e+02
-7.870996e-04 7.564633e+02 3.032721e+02 8.374246e+02
-8.051212e-04 6.907803e+02 2.769393e+02 7.647118e+02
-7.659182e-04 7.076650e+02 2.837085e+02 7.834036e+02
-7.775749e-04 7.024878e+02 2.816329e+02 7.776723e+02
-7.307187e-04 7.291041e+02 2.923036e+02 8.071372e+02
-6.588808e-04 7.069012e+02 2.834022e+02 7.825580e+02
-6.856681e-04 7.403724e+02 2.968211e+02 8.196116e+02
-7.909723e-04 7.568909e+02 3.034435e+02 8.378980e+02
-8.634514e-04 8.527449e+02 3.418721e+02 9.440108e+02
-8.310862e-04 7.148204e+02 2.865771e+02 7.913248e+02
-8.116328e-04 7.916893e+02 3.173945e+02 8.764207e+02
-8.370978e-04 6.913647e+02 2.771735e+02 7.653588e+02
-9.122038e-04 7.271710e+02 2.915286e+02 8.049973e+02
-1.024545e-03 7.515561e+02 3.013047e+02 8.319922e+02
-1.199904e-03 7.171791e+02 2.875227e+02 7.939359e+02
-1.310481e-03 8.140841e+02 3.263727e+02 9.012123e+02
-1.368580e-03 7.720761e+02 3.095314e+02 8.547084e+02
-1.544759e-03 7.716929e+02 3.093777e+02 8.542841e+02
-1.583067e-03 6.939245e+02 2.781998e+02 7.681925e+02
-1.588697e-03 7.952380e+02 3.188172e+02 8.803492e+02
-1.491871e-03 7.820659e+02 3.135363e+02 8.657673e+02
-1.494936e-03 7.787224e+02 3.121959e+02 8.620660e+02
-1.433062e-03 8.093746e+02 3.244846e+02 8.959987e+02
-1.217499e-03 7.809486e+02 3.130884e+02 8.645304e+02
-1.127721e-03 7.807937e+02 3.130263e+02 8.643590e+02
-1.026378e-03 7.216096e+02 2.892989e+02 7.988406e+02
-1.043984e-03 7.072196e+02 2.835299e+02 7.829105e+02
-1.029049e-03 7.134463e+02 2.860262e+02 7.898036e+02
-9.404788e-04 7.628073e+02 3.058154e+02 8.444476e+02
-9.179864e-04 7.642448e+02 3.063917e+02 8.460389e+02
