#E_pot  E_kin  T  P
-2.253554e-04 8.835230e+02 3.542113e+02 9.780830e+02
-2.248310e-04 7.871728e+02 3.155838e+02 8.714208e+02
-2.328461e-04 8.342834e+02 3.344708e+02 9.235734e+02
-2.447892e-04 7.628350e+02 3.058265e+02 8.444782e+02
-2.579639e-04 7.513736e+02 3.012316e+02 8.317901e+02
-2.685276e-04 7.116321e+02 2.852989e+02 7.877953e+02
-2.819590e-04 7.963863e+02 3.192775e+02 8.816204e+02
-2.924466e-04 7.226625e+02 2.897211e+02 8.000062e+02
-3.075852e-04 6.670251e+02 2.674156e+02 7.384141e+02
-3.413722e-04 6.805463e+02 2.728364e+02 7.533825e+02
-3.698895e-04 7.467877e+02 2.993930e+02 8.267134e+02
-3.820709e-04 7.809163e+02 3.130755e+02 8.644947e+02
-3.860442e-04 7.493781e+02 3.004316e+02 8.295811e+02
-3.973414e-04 6.627335e+02 2.656950e+02 7.336632e+02
-3.837689e-04 7.032666e+02 2.819451e+02 7.785344e+02
-3.325215e-04 7.769177e+02 3.114724e+02 8.600681e+02
-3.189282e-04 8.179822e+02 3.279355e+02 9.055276e+02
-3.210875e-04 7.814309e+02 3.132818e+02 8.650644e+02
-3.085833e-04 7.800303e+02 3.127203e+02 8.635139e+02
-3.043875e-04 6.335069e+02 2.539779e+02 7.013086e+02
-3.269258e-04 6.610327e+02 2.650132e+02 7.317805e+02
-3.721964e-04 6.864897e+02 2.752191e+02 7.599620e+02
-4.172709e-04 7.405666e+02 2.968990e+02 8.198266e+02
-4.258998e-04 7.341755e+02 2.943367e+02 8.127513e+02
-4.198037e-04 7.300077e+02 2.926658e+02 8.081375e+02
-4.454408e-04 7.636307e+02 3.061455e+02 8.453591e+02
-4.757567e-04 8.268901e+02 3.315067e+02 9.153888e+02
-4.763793e-04 8.272974e+02 3.316700e+02 9.158398e+02
-4.253751e-04 7.294842e+02 2.924560e+02 8.075581e+02
-3.863040e-04 7.560452e+02 3.031045e+02 8.369617e+02
-3.519421e-04 7.169377e+02 2.874259e+02 7.936687e+02
-3.113554e-04 7.068110e+02 2.833661e+02 7.824582e+02
-2.929561e-04 7.470354e+02 2.994924e+02 8.269876e+02
-2.870858e-04 7.085653e+02 2.840694e+02 7.844002e+02
-2.977434e-04 8.565070e+02 3.433804e+02 9.481755e+02
-3.135868e-04 7.722241e+02 3.095907e+02 8.548722e+02
-3.178146e-04 7.814045e+02 3.132712e+02 8.650351e+02
-3.230492e-04 8.038758e+02 3.222801e+02 8.899114e+02
-3.423886e-04 7.967214e+02 3.194119e+02 8.819914e+02
-3.609829e-04 7.272321e+02 2.915531e+02 8.050649e+02
-3.729989e-04 7.528975e+02 3.018425e+02 8.334771e+02
-3.856645e-04 7.560746e+02 3.031162e+02 8.369943e+02
-4.003640e-04 7.812723e+02 3.132182e+02 8.648888e+02
-4.111399e-04 6.833853e+02 2.739745e+02 7.565253e+02
-4.024511e-04 7.904178e+02 3.168847e+02 8.750130e+02
-4.089706e-04 7.689817e+02 3.082908e+02 8.512827e+02
-4.412586e-04 7.514435e+02 3.012596e+02 8.318675e+02
-4.727512e-04 7.717341e+02 3.093943e+02 8.543298e+02
-5.095048e-04 7.073762e+02 2.835927e+02 7.830839e+02
-5.279321e-04 7.706186e+02 3.089470e+02 8.530949e+02
-5.168539e-04 7.627563e+02 3.057950e+02 8.443911e+02
-5.272720e-04 7.869878e+02 3.155096e+02 8.712159e+02
-5.470297e-04 7.716991e+02 3.093802e+02 8.542910e+02
-5.728857e-04 7.604710e+02 3.048788e+02 8.418612e+02
-6.151500e-04 7.061493e+02 2.831008e+02 7.817257e+02
-6.382081e-04 7.336243e+02 2.941157e+02 8.121412e+02
-6.283580e-04 7.151570e+02 2.867121e+02 7.916974e+02
-5.990069e-04 7.486138e+02 3.001251e+02 8.287350e+02
-5.723717e-04 6.701830e+02 2.686816e+02 7.419100e+02
-5.575955e-04 7.107233e+02 2.849346e+02 7.867892e+02
-5.314398e-04 6.422342e+02 2.574767e+02 7.109700e+02
-5.275544e-04 7.562325e+02 3.031796e+02 8.371691e+02
-5.515208e-04 7.642030e+02 3.063750e+02 8.459926e+02
-5.565014e-04 7.079183e+02 2.838100e+02 7.836840e+02
-5.723360e-04 6.957949e+02 2.789496e+02 7.702631e+02
-5.920490e-04 7.672325e+02 3.075895e+02 8.493464e+02
-5.911964e-04 6.905002e+02 2.768269e+02 7.644017e+02
-5.857161e-04 8.010842e+02 3.211609e+02 8.868210e+02
-5.423114e-04 7.124924e+02 2.856438e+02 7.887477e+02
-4.924547e-04 7.097572e+02 2.845472e+02 7.857197e+02
-4.710039e-04 8.096710e+02 3.246035e+02 8.963269e+02
-4.910439e-04 7.015561e+02 2.812594e+02 7.766409e+02
-5.080977e-04 7.648445e+02 3.066322e+02 8.467028e+02
-5.055453e-04 7.539352e+02 3.022586e+02 8.346260e+02
-5.218579e-04 7.887988e+02 3.162356e+02 8.732208e+02
-5.442040e-04 7.849303e+02 3.146847e+02 8.689383e+02
-6.040512e-04 7.858294e+02 3.150452e+02 8.699336e+02
-6.700756e-04 7.952253e+02 3.188121e+02 8.803351e+02
-6.880043e-04 7.933732e+02 3.180695e+02 8.782848e+02
-7.147068e-04 7.369505e+02 2.954493e+02 8.158235e+02
-7.533234e-04 7.299365e+02 2.926373e+02 8.080587e+02
-7.195152e-04 7.163895e+02 2.872062e+02 7.930619e+02
-7.097688e-04 8.181649e+02 3.280087e+02 9.057299e+02
-7.509228e-04 7.744823e+02 3.104960e+02 8.573721e+02
-7.584388e-04 6.831069e+02 2.738629e+02 7.562171e+02
-7.694929e-04 7.858803e+02 3.150656e+02 8.699900e+02
-7.243831e-04 8.124995e+02 3.257374e+02 8.994581e+02
-6.580964e-04 8.202105e+02 3.288288e+02 9.079944e+02
-6.280991e-04 7.483046e+02 3.000012e+02 8.283927e+02
-5.822424e-04 7.604387e+02 3.048658e+02 8.418254e+02
-5.555785e-04 7.318899e+02 2.934204e+02 8.102212e+02
-6.109033e-04 7.727990e+02 3.098212e+02 8.555086e+02
-7.020802e-04 6.950201e+02 2.786390e+02 7.694053e+02
-7.766929e-04 6.764645e+02 2.711999e+02 7.488638e+02
-8.280892e-04 7.186486e+02 2.881119e+02 7.955628e+02
-8.161331e-04 6.922467e+02 2.775271e+02 7.663352e+02
-8.181801e-04 8.189385e+02 3.283189e+02 9.065862e+02
-8.543612e-04 6.945402e+02 2.784466e+02 7.688741e+02
-8.474286e-04 7.439723e+02 2.982644e+02 8.235968e+02
-8.844614e-04 7.527109e+02 3.017677e+02 8.332705e+02
-9.407289e-04 7.260060e+02 2.910615e+02 8.037075e+02
-9.276039e-04 7.652792e+02 3.068064e+02 8.471840e+02
-9.519256e-04 7.428167e+02 2.978011e+02 8.223175e+02
-1.019525e-03 7.210888e+02 2.890902e+02 7.982641e+02
-1.061536e-03 7.218781e+02 2.894066e+02 7.991378e+02
-1.104471e-03 7.855070e+02 3.149159e+02 8.695767e+02
-1.215739e-03 7.968277e+02 3.194545e+02 8.821090e+02
-1.347866e-03 7.595611e+02 3.045140e+02 8.408540e+02
-1.289011e-03 7.204780e+02 2.888453e+02 7.975879e+02
-1.212124e-03 7.402832e+02 2.967854e+02 8.195128e+02
-1.165423e-03 7.371539e+02 2.955308e+02 8.160486e+02
-1.170811e-03 7.356934e+02 2.949453e+02 8.144318e+02
-1.264473e-03 7.624083e+02 3.056555e+02 8.440058e+02
-1.233249e-03 7.370817e+02 2.955018e+02 8.159686e+02
-1.166836e-03 7.425670e+02 2.977009e+02 8.220410e+02
-1.192226e-03 7.002635e+02 2.807411e+02 7.752099e+02
-1.389814e-03 7.482283e+02 2.999706e+02 8.283083e+02
-1.799272e-03 7.634817e+02 3.060858e+02 8.451942e+02
-2.127433e-03 7.670702e+02 3.075245e+02 8.491667e+02
-2.294983e-03 7.240498e+02 2.902772e+02 8.015419e+02
-2.162900e-03 7.432083e+02 2.979581e+02 8.227510e+02
-1.769708e-03 7.454432e+02 2.988541e+02 8.252251e+02
-1.407926e-03 7.685878e+02 3.081329e+02 8.508467e+02
-1.129520e-03 6.501134e+02 2.606356e+02 7.196925e+02
-1.044158e-03 7.531448e+02 3.019417e+02 8.337509e+02
-1.191083e-03 8.667607e+02 3.474912e+02 9.595266e+02
-1.403405e-03 7.371702e+02 2.955373e+02 8.160666e+02
-1.556361e-03 7.072161e+02 2.835285e+02 7.829067e+02
-1.757486e-03 7.855508e+02 3.149335e+02 8.696252e+02
-2.084385e-03 6.830748e+02 2.738501e+02 7.561816e+02
-2.196212e-03 7.869624e+02 3.154994e+02 8.711879e+02
-1.864464e-03 8.034850e+02 3.221235e+02 8.894789e+02
-1.563393e-03 7.411382e+02 2.971281e+02 8.204593e+02
-1.478727e-03 6.744565e+02 2.703949e+02 7.466409e+02
-1.625006e-03 7.187952e+02 2.881706e+02 7.957250e+02
-1.851286e-03 6.935156e+02 2.780359e+02 7.677399e+02
-2.061833e-03 7.472184e+02 2.995657e+02 8.271902e+02
-2.286603e-03 8.519894e+02 3.415692e+02 9.431744e+02
-2.935627e-03 7.544963e+02 3.024835e+02 8.352470e+02
-3.562661e-03 7.701041e+02 3.087408e+02 8.525253e+02
-3.192300e-03 7.980932e+02 3.199618e+02 8.835100e+02
-2.995508e-03 7.530644e+02 3.019094e+02 8.336619e+02
-2.908513e-03 7.807323e+02 3.130017e+02 8.642910e+02
-2.712752e-03 7.538279e+02 3.022155e+02 8.345072e+02
-2.676981e-03 8.242005e+02 3.304284e+02 9.124114e+02
-2.906165e-03 8.116300e+02 3.253888e+02 8.984955e+02
-3.572774e-03 7.639160e+02 3.062599e+02 8.456749e+02
-4.779852e-03 7.380660e+02 2.958965e+02 8.170583e+02
-5.236954e-03 7.554729e+02 3.028750e+02 8.363282e+02
-4.321993e-03 7.082397e+02 2.839389e+02 7.840398e+02
-3.904822e-03 7.383631e+02 2.960156e+02 8.173872e+02
-3.798993e-03 6.894354e+02 2.764000e+02 7.632229e+02
-3.397115e-03 7.255583e+02 2.908820e+02 8.032120e+02
-3.205775e-03 6.854533e+02 2.748036e+02 7.588146e+02
-2.854103e-03 7.418576e+02 2.974165e+02 8.212556e+02
-2.273426e-03 7.098224e+02 2.845734e+02 7.857919e+02
-2.112338e-03 7.405498e+02 2.968922e+02 8.198079e+02
-2.332120e-03 7.797547e+02 3.126098e+02 8.632088e+02
-2.752117e-03 8.529380e+02 3.419495e+02 9.442246e+02
-3.038662e-03 7.099613e+02 2.846291e+02 7.859457e+02
-3.079108e-03 7.579844e+02 3.038819e+02 8.391085e+02
-3.161012e-03 7.386458e+02 2.961289e+02 8.177001e+02
-3.739610e-03 7.383633e+02 2.960157e+02 8.173874e+02
-4.897396e-03 7.523189e+02 3.016105e+02 8.328366e+02
-7.138054e-03 7.195147e+02 2.884591e+02 7.965215e+02
-9.818213e-03 7.994066e+02 3.204884e+02 8.849639e+02
-1.189046e-02 7.823140e+02 3.136358e+02 8.660419e+02
-1.519827e-02 7.520610e+02 3.015072e+02 8.325511e+02
-1.781416e-02 6.891379e+02 2.762808e+02 7.628936e+02
-1.987639e-02 8.095834e+02 3.245683e+02 8.962299e+02
-1.855251e-02 7.928745e+02 3.178696e+02 8.777328e+02
-1.800769e-02 7.574223e+02 3.036565e+02 8.384862e+02
-1.710710e-02 8.053090e+02 3.228547e+02 8.914980e+02
-1.256117e-02 8.195664e+02 3.285706e+02 9.072814e+02
-9.646259e-03 7.897169e+02 3.166037e+02 8.742372e+02
-7.339735e-03 7.476634e+02 2.997441e+02 8.276828e+02
-6.700178e-03 7.131068e+02 2.858901e+02 7.894278e+02
-6.214443e-03 6.809544e+02 2.730000e+02 7.538343e+02
-5.056932e-03 7.313893e+02 2.932197e+02 8.096670e+02
-4.434131e-03 7.522882e+02 3.015983e+02 8.328027e+02
-4.173745e-03 6.754292e+02 2.707849e+02 7.477178e+02
-3.551572e-03 7.322070e+02 2.935475e+02 8.105722e+02
-2.935675e-03 7.810723e+02 3.131380e+02 8.646674e+02
-3.214174e-03 7.477374e+02 2.997738e+02 8.277648e+02
-3.648728e-03 7.020680e+02 2.814646e+02 7.772076e+02
-3.409886e-03 7.383361e+02 2.960048e+02 8.173573e+02
-3.409198e-03 7.460137e+02 2.990828e+02 8.258566e+02
-3.851339e-03 6.934847e+02 2.780235e+02 7.677056e+02
-3.530347e-03 7.319347e+02 2.934384e+02 8.102708e+02
-3.513778e-03 7.202245e+02 2.887436e+02 7.973072e+02
-4.562210e-03 7.311942e+02 2.931415e+02 8.094510e+02
-5.643708e-03 7.481385e+02 2.999346e+02 8.282088e+02
-6.775905e-03 7.747956e+02 3.106216e+02 8.577189e+02
-6.484581e-03 7.466454e+02 2.993360e+02 8.265559e+02
-5.607652e-03 8.224671e+02 3.297335e+02 9.104925e+02
-6.024694e-03 7.276107e+02 2.917048e+02 8.054840e+02
-7.313654e-03 7.280305e+02 2.918731e+02 8.059487e+02
-1.047490e-02 7.323555e+02 2.936071e+02 8.107366e+02
-1.426571e-02 7.115499e+02 2.852659e+02 7.877042e+02
-1.507038e-02 7.861992e+02 3.151934e+02 8.703430e+02
-1.486031e-02 7.238225e+02 2.901861e+02 8.012904e+02
-1.489665e-02 7.498943e+02 3.006385e+02 8.301525e+02
-1.675447e-02 6.914042e+02 2.771894e+02 7.654025e+02
-1.728242e-02 7.501499e+02 3.007410e+02 8.304355e+02
-1.522240e-02 7.163640e+02 2.871960e+02 7.930336e+02
-1.442178e-02 6.695602e+02 2.684319e+02 7.412206e+02
-1.594142e-02 7.237931e+02 2.901743e+02 8.012578e+02
-1.789573e-02 7.110188e+02 2.850530e+02 7.871163e+02
-1.531541e-02 7.336159e+02 2.941124e+02 8.121319e+02
-1.218024e-02 7.720216e+02 3.095095e+02 8.546480e+02
-1.328733e-02 7.501976e+02 3.007601e+02 8.304882e+02
-1.678779e-02 6.811423e+02 2.730753e+02 7.540423e+02
-2.077867e-02 7.076155e+02 2.836886e+02 7.833488e+02
-2.995793e-02 7.975917e+02 3.197608e+02 8.829548e+02
-3.847257e-02 7.306915e+02 2.929400e+02 8.088945e+02
-5.299196e-02 7.276499e+02 2.917205e+02 8.055273e+02
-7.355162e-02 8.161745e+02 3.272108e+02 9.035264e+02
-8.914611e-02 7.418804e+02 2.974257e+02 8.212809e+02
-8.970222e-02 7.293295e+02 2.923939e+02 8.073868e+02
-6.461450e-02 7.493004e+02 3.004004e+02 8.294951e+02
-6.714303e-02 7.265328e+02 2.912727e+02 8.042907e+02
-6.060263e-02 7.062807e+02 2.831535e+02 7.818711e+02
-4.745136e-02 7.551644e+02 3.027513e+02 8.359866e+02
-3.813532e-02 7.475051e+02 2.996807e+02 8.275077e+02
-2.188659e-02 7.263917e+02 2.912161e+02 8.041345e+02
-1.530639e-02 7.849872e+02 3.147075e+02 8.690013e+02
-1.515449e-02 7.037302e+02 2.821310e+02 7.790477e+02
-1.780541e-02 7.881702e+02 3.159836e+02 8.725249e+02
-1.978780e-02 7.607361e+02 3.049851e+02 8.421547e+02
-2.110979e-02 7.598054e+02 3.046119e+02 8.411243e+02
-2.268967e-02 7.578807e+02 3.038403e+02 8.389937e+02
-2.204364e-02 6.823257e+02 2.735497e+02 7.553524e+02
-1.941968e-02 7.091273e+02 2.842947e+02 7.850224e+02
-1.598716e-02 7.412737e+02 2.971825e+02 8.206093e+02
-1.442444e-02 7.704303e+02 3.088715e+02 8.528864e+02
-1.599806e-02 6.995370e+02 2.804499e+02 7.744057e+02
-1.742022e-02 6.812402e+02 2.731146e+02 7.541507e+02
-1.770076e-02 8.304773e+02 3.329449e+02 9.193600e+02
-2.081885e-02 8.010824e+02 3.211602e+02 8.868191e+02
-2.451280e-02 7.788441e+02 3.122447e+02 8.622007e+02
-2.022329e-02 7.613155e+02 3.052174e+02 8.427961e+02
-1.688861e-02 7.352895e+02 2.947833e+02 8.139846e+02
-1.896991e-02 7.438063e+02 2.981978e+02 8.234129e+02
-2.178322e-02 6.804876e+02 2.728128e+02 7.533175e+02
-3.507811e-02 7.820563e+02 3.135325e+02 8.657567e+02
-6.778619e-02 7.605359e+02 3.049048e+02 8.419330e+02
-9.448266e-02 7.372686e+02 2.955768e+02 8.161756e+02
-1.095680e-01 6.728290e+02 2.697424e+02 7.448392e+02
-1.190016e-01 6.825394e+02 2.736354e+02 7.555889e+02
-1.055863e-01 7.852476e+02 3.148119e+02 8.692896e+02
-1.071908e-01 7.557704e+02 3.029943e+02 8.366576e+02
-1.508471e-01 7.968892e+02 3.194791e+02 8.821771e+02
-2.247817e-01 7.066781e+02 2.833128e+02 7.823111e+02
-3.512873e-01 7.835840e+02 3.141450e+02 8.674479e+02
-6.238351e-01 7.145003e+02 2.864488e+02 7.909704e+02
-9.946180e-01 7.639612e+02 3.062781e+02 8.457250e+02
4.330901e+00 7.285854e+02 2.920956e+02 8.065630e+02
-9.584107e-01 8.443117e+02 3.384912e+02 9.346751e+02
-5.401882e-01 7.263627e+02 2.912045e+02 8.041024e+02
-4.945637e-01 7.293117e+02 2.923868e+02 8.073671e+02
-7.479089e-01 7.736305e+02 3.101545e+02 8.564291e+02
-9.750802e-01 7.482911e+02 2.999958e+02 8.283777e+02
-9.758280e-01 6.674001e+02 2.675660e+02 7.388293e+02
-3.474090e-01 7.641379e+02 3.063489e+02 8.459206e+02
-9.481487e-01 6.955577e+02 2.788545e+02 7.700005e+02
-4.800946e-01 7.911480e+02 3.171775e+02 8.758215e+02
-3.021902e-01 7.218490e+02 2.893949e+02 7.991057e+02
-3.052016e-01 6.812206e+02 2.731067e+02 7.541290e+02
-4.072710e-01 7.652077e+02 3.067778e+02 8.471048e+02
-5.671475e-01 7.684346e+02 3.080715e+02 8.506772e+02
-6.342850e-01 7.521597e+02 3.015467e+02 8.326604e+02
-5.188769e-01 7.832236e+02 3.140005e+02 8.670490e+02
-4.214028e-01 8.710845e+02 3.492246e+02 9.643132e+02
-3.246100e-01 6.881075e+02 2.758677e+02 7.617529e+02
-2.742338e-01 7.532361e+02 3.019783e+02 8.338520e+02
-3.280988e-01 7.576107e+02 3.037321e+02 8.386947e+02
-5.484860e-01 7.845230e+02 3.145214e+02 8.684874e+02
-7.440848e-01 7.033253e+02 2.819687e+02 7.785995e+02
-9.459541e-01 8.085462e+02 3.241525e+02 8.950817e+02
-4.117813e-01 8.114598e+02 3.253206e+02 8.983071e+02
8.439479e+00 7.504391e+02 3.008569e+02 8.307557e+02
-8.248892e-01 6.930448e+02 2.778471e+02 7.672186e+02
-5.653740e-01 7.996292e+02 3.205776e+02 8.852104e+02
-5.713282e-01 7.650573e+02 3.067175e+02 8.469384e+02
-9.560182e-01 7.776944e+02 3.117838e+02 8.609280e+02
-2.191127e-02 7.996809e+02 3.205984e+02 8.852676e+02
-9.850401e-01 7.647078e+02 3.065773e+02 8.465514e+02
-6.830472e-01 7.498632e+02 3.006260e+02 8.301180e+02
-4.589973e-01 7.508616e+02 3.010263e+02 8.312233e+02
-3.262606e-01 7.583914e+02 3.040451e+02 8.395591e+02
-1.970796e-01 7.319042e+02 2.934261e+02 8.102370e+02
-1.015487e-01 7.926577e+02 3.177827e+02 8.774927e+02
-6.662343e-02 7.190490e+02 2.882724e+02 7.960060e+02
-5.645499e-02 7.454560e+02 2.988592e+02 8.252392e+02
-4.150910e-02 7.245728e+02 2.904869e+02 8.021210e+02
-2.892676e-02 7.531555e+02 3.019459e+02 8.337627e+02
-2.079099e-02 7.893221e+02 3.164454e+02 8.738001e+02
-1.511398e-02 7.406296e+02 2.969242e+02 8.198962e+02
-1.134235e-02 7.156207e+02 2.868980e+02 7.922108e+02
-1.003389e-02 7.496482e+02 3.005398e+02 8.298800e+02
-7.824476e-03 7.302154e+02 2.927491e+02 8.083675e+02
-5.267861e-03 8.073272e+02 3.236638e+02 8.937322e+02
-3.879393e-03 7.678639e+02 3.078426e+02 8.500453e+02
-3.178189e-03 7.224851e+02 2.896500e+02 7.998099e+02
-2.567070e-03 7.357197e+02 2.949558e+02 8.144609e+02
-2.141476e-03 7.552866e+02 3.028003e+02 8.361219e+02
-1.965455e-03 7.449179e+02 2.986434e+02 8.246435e+02
-1.780946e-03 7.254903e+02 2.908548e+02 8.031367e+02
-1.586171e-03 7.223731e+02 2.896051e+02 7.996859e+02
-1.461925e-03 7.512804e+02 3.011942e+02 8.316869e+02
-1.309332e-03 7.379474e+02 2.958489e+02 8.169270e+02
-1.249564e-03 7.149898e+02 2.866450e+02 7.915123e+02
-1.428090e-03 7.943843e+02 3.184749e+02 8.794042e+02
-1.477707e-03 7.252984e+02 2.907778e+02 8.029242e+02
-1.337272e-03 7.572348e+02 3.035814e+02 8.382787e+02
-1.380857e-03 7.550214e+02 3.026940e+02 8.358284e+02
-1.487676e-03 7.147020e+02 2.865296e+02 7.911937e+02
-1.532107e-03 6.767453e+02 2.713125e+02 7.491746e+02
-1.351346e-03 7.772277e+02 3.115967e+02 8.604113e+02
-1.202096e-03 7.902360e+02 3.168118e+02 8.748118e+02
-1.178009e-03 7.198942e+02 2.886113e+02 7.969417e+02
-1.194407e-03 7.697082e+02 3.085821e+02 8.520870e+02
-1.135243e-03 7.538215e+02 3.022130e+02 8.345001e+02
-9.610711e-04 7.306536e+02 2.929248e+02 8.088525e+02
-8.012617e-04 7.556461e+02 3.029445e+02 8.365200e+02
-6.945746e-04 7.230019e+02 2.898571e+02 8.003819e+02
-6.264356e-04 7.482505e+02 2.999795e+02 8.283328e+02
-5.881655e-04 7.463076e+02 2.992006e+02 8.261820e+02
-6.040490e-04 7.797786e+02 3.126194e+02 8.632352e+02
-6.202457e-04 7.724796e+02 3.096931e+02 8.551551e+02
-6.402172e-04 7.056683e+02 2.829080e+02 7.811932e+02
-7.113589e-04 7.801661e+02 3.127747e+02 8.636642e+02
-8.025025e-04 7.246256e+02 2.905081e+02 8.021794e+02
-8.536612e-04 7.599103e+02 3.046540e+02 8.412405e+02
-9.214470e-04 7.108827e+02 2.849985e+02 7.869657e+02
-9.039034e-04 6.773883e+02 2.715703e+02 7.498865e+02
-7.968814e-04 7.215804e+02 2.892873e+02 7.988083e+02
-7.990371e-04 7.763649e+02 3.112508e+02 8.594562e+02
-8.184060e-04 7.207748e+02 2.889643e+02 7.979165e+02
-8.188748e-04 7.578454e+02 3.038262e+02 8.389546e+02
-8.420270e-04 7.852928e+02 3.148301e+02 8.693396e+02
-8.791144e-04 7.211648e+02 2.891206e+02 7.983483e+02
-8.500873e-04 7.391759e+02 2.963414e+02 8.182870e+02
-8.408772e-04 6.940621e+02 2.782549e+02 7.683448e+02
-8.678961e-04 8.034018e+02 3.220901e+02 8.893867e+02
-8.152712e-04 7.854820e+02 3.149059e+02 8.695490e+02
-8.182686e-04 7.336207e+02 2.941143e+02 8.121373e+02
-8.900230e-04 7.114526e+02 2.852269e+02 7.875966e+02
-9.516844e-04 7.538513e+02 3.022249e+02 8.345330e+02
-9.945712e-04 6.845753e+02 2.744516e+02 7.578427e+02
-9.500257e-04 8.073072e+02 3.236558e+02 8.937101e+02
-8.830477e-04 7.760102e+02 3.111086e+02 8.590635e+02
-7.674151e-04 6.804962e+02 2.728163e+02 7.533270e+02
-6.490270e-04 6.649772e+02 2.665946e+02 7.361471e+02
-6.433327e-04 7.496645e+02 3.005464e+02 8.298981e+02
-7.093187e-04 8.149047e+02 3.267017e+02 9.021207e+02
-7.869258e-04 7.286133e+02 2.921068e+02 8.065939e+02
-8.440486e-04 7.508456e+02 3.010199e+02 8.312056e+02
-9.613031e-04 7.776664e+02 3.117726e+02 8.608969e+02
-1.020910e-03 7.545020e+02 3.024858e+02 8.352534e+02
-1.034629e-03 7.113750e+02 2.851958e+02 7.875107e+02
-1.136174e-03 8.181529e+02 3.280039e+02 9.057165e+02
-1.277447e-03 8.349824e+02 3.347510e+02 9.243473e+02
-1.404445e-03 8.158027e+02 3.270617e+02 9.031148e+02
-1.483836e-03 7.622416e+02 3.055886e+02 8.438213e+02
-1.722725e-03 7.349549e+02 2.946492e+02 8.136143e+02
-2.084744e-03 8.170152e+02 3.275478e+02 9.044571e+02
-2.467741e-03 7.830289e+02 3.139224e+02 8.668334e+02
-3.011277e-03 7.111697e+02 2.851135e+02 7.872834e+02
-3.611182e-03 7.335790e+02 2.940976e+02 8.120911e+02
