#E_pot  E_kin  T  P
-2.409920e-05 6.858741e+02 2.749723e+02 7.592805e+02
-2.397929e-05 6.851299e+02 2.746740e+02 7.584567e+02
-2.395100e-05 6.935233e+02 2.780389e+02 7.677484e+02
-2.395565e-05 6.986441e+02 2.800919e+02 7.734172e+02
-2.395654e-05 6.995829e+02 2.804683e+02 7.744565e+02
-2.400781e-05 6.845802e+02 2.744536e+02 7.578481e+02
-2.415516e-05 6.914878e+02 2.772229e+02 7.654950e+02
-2.445627e-05 6.978884e+02 2.797889e+02 7.725806e+02
-2.485591e-05 7.106372e+02 2.849000e+02 7.866939e+02
-2.522641e-05 7.149326e+02 2.866221e+02 7.914490e+02
-2.567545e-05 7.163175e+02 2.871773e+02 7.929821e+02
-2.620186e-05 7.223675e+02 2.896028e+02 7.996797e+02
-2.668032e-05 7.292780e+02 2.923733e+02 8.073297e+02
-2.718117e-05 7.117682e+02 2.853535e+02 7.879460e+02
-2.774812e-05 7.167772e+02 2.873616e+02 7.934911e+02
-2.817880e-05 7.228961e+02 2.898147e+02 8.002648e+02
-2.840276e-05 7.046620e+02 2.825045e+02 7.800792e+02
-2.867503e-05 7.025676e+02 2.816649e+02 7.777607e+02
-2.904301e-05 6.933529e+02 2.779706e+02 7.675598e+02
-2.944360e-05 6.949673e+02 2.786178e+02 7.693469e+02
-3.001965e-05 6.867138e+02 2.753090e+02 7.602101e+02
-3.072053e-05 6.891143e+02 2.762713e+02 7.628675e+02
-3.140764e-05 6.887552e+02 2.761273e+02 7.624699e+02
-3.223158e-05 6.959054e+02 2.789939e+02 7.703854e+02
-3.312673e-05 6.975154e+02 2.796394e+02 7.721677e+02
-3.411675e-05 6.973765e+02 2.795837e+02 7.720140e+02
-3.546881e-05 7.012711e+02 2.811451e+02 7.763254e+02
-3.720920e-05 7.043684e+02 2.823868e+02 7.797541e+02
-3.951925e-05 7.007710e+02 2.809446e+02 7.757717e+02
-4.238606e-05 7.076427e+02 2.836995e+02 7.833789e+02
-4.591488e-05 7.024004e+02 2.815978e+02 7.775755e+02
-5.022957e-05 6.948908e+02 2.785872e+02 7.692622e+02
-5.516515e-05 7.039244e+02 2.822088e+02 7.792626e+02
-6.037454e-05 7.068391e+02 2.833774e+02 7.824893e+02
-6.573131e-05 7.078805e+02 2.837948e+02 7.836421e+02
-7.117620e-05 7.096497e+02 2.845041e+02 7.856007e+02
-7.707615e-05 7.054751e+02 2.828305e+02 7.809793e+02
-8.360876e-05 7.110970e+02 2.850844e+02 7.872029e+02
-9.003904e-05 7.127673e+02 2.857540e+02 7.890520e+02
-9.689179e-05 7.196967e+02 2.885320e+02 7.967230e+02
-1.047717e-04 7.126994e+02 2.857268e+02 7.889768e+02
-1.138930e-04 7.259368e+02 2.910338e+02 8.036310e+02
-1.245778e-04 7.239975e+02 2.902563e+02 8.014841e+02
-1.362127e-04 7.351067e+02 2.947100e+02 8.137822e+02
-1.479761e-04 7.346646e+02 2.945328e+02 8.132928e+02
-1.595543e-04 7.470558e+02 2.995006e+02 8.270103e+02
-1.699979e-04 7.496429e+02 3.005377e+02 8.298742e+02
-1.782245e-04 7.497096e+02 3.005645e+02 8.299480e+02
-1.853511e-04 7.501497e+02 3.007409e+02 8.304353e+02
-1.933277e-04 7.765315e+02 3.113176e+02 8.596406e+02
-2.018359e-04 7.888704e+02 3.162644e+02 8.733001e+02
-2.108942e-04 7.947846e+02 3.186354e+02 8.798473e+02
-2.198710e-04 8.045669e+02 3.225572e+02 8.906765e+02
-2.285442e-04 8.024459e+02 3.217069e+02 8.883285e+02
-2.368534e-04 8.021698e+02 3.215962e+02 8.880228e+02
-2.437653e-04 7.927312e+02 3.178122e+02 8.775741e+02
-2.516120e-04 7.998956e+02 3.206844e+02 8.855053e+02
-2.599930e-04 8.105683e+02 3.249632e+02 8.973202e+02
-2.679588e-04 8.106303e+02 3.249881e+02 8.973889e+02
-2.777565e-04 8.181203e+02 3.279909e+02 9.056805e+02
-2.867650e-04 8.301254e+02 3.328038e+02 9.189705e+02
-2.881503e-04 8.306505e+02 3.330143e+02 9.195518e+02
-2.857703e-04 8.356217e+02 3.350073e+02 9.250550e+02
-2.837359e-04 8.343743e+02 3.345072e+02 9.236741e+02
-2.781524e-04 8.426742e+02 3.378347e+02 9.328623e+02
-2.688351e-04 8.507965e+02 3.410910e+02 9.418538e+02
-2.563183e-04 8.468764e+02 3.395194e+02 9.375142e+02
-2.439751e-04 8.365983e+02 3.353988e+02 9.261361e+02
-2.296535e-04 8.312687e+02 3.332621e+02 9.202361e+02
-2.133471e-04 8.383964e+02 3.361197e+02 9.281266e+02
-1.982820e-04 8.579479e+02 3.439580e+02 9.497707e+02
-1.810558e-04 8.517984e+02 3.414927e+02 9.429630e+02
-1.623375e-04 8.440954e+02 3.384045e+02 9.344356e+02
-1.435453e-04 8.583180e+02 3.441064e+02 9.501804e+02
-1.263971e-04 8.541249e+02 3.424254e+02 9.455385e+02
-1.128125e-04 8.582846e+02 3.440930e+02 9.501434e+02
-1.020501e-04 8.675607e+02 3.478119e+02 9.604123e+02
-9.253468e-05 8.601242e+02 3.448306e+02 9.521799e+02
-8.444767e-05 8.563868e+02 3.433322e+02 9.480425e+02
-7.779099e-05 8.672942e+02 3.477051e+02 9.601173e+02
-7.212108e-05 8.599779e+02 3.447719e+02 9.520180e+02
-6.710153e-05 8.655128e+02 3.469909e+02 9.581452e+02
-6.271668e-05 8.639480e+02 3.463635e+02 9.564130e+02
-5.932922e-05 8.439966e+02 3.383648e+02 9.343262e+02
-5.646828e-05 8.420306e+02 3.375767e+02 9.321498e+02
-5.388676e-05 8.398402e+02 3.366985e+02 9.297250e+02
-5.160673e-05 8.357668e+02 3.350655e+02 9.252156e+02
-4.945169e-05 8.133703e+02 3.260865e+02 9.004221e+02
-4.743447e-05 8.120736e+02 3.255667e+02 8.989866e+02
-4.542850e-05 8.139981e+02 3.263382e+02 9.011171e+02
-4.336692e-05 8.138141e+02 3.262645e+02 9.009134e+02
-4.149065e-05 7.990350e+02 3.203394e+02 8.845525e+02
-3.995817e-05 7.921836e+02 3.175926e+02 8.769679e+02
-3.870592e-05 7.988658e+02 3.202716e+02 8.843652e+02
-3.750836e-05 8.079237e+02 3.239029e+02 8.943926e+02
-3.628012e-05 8.091927e+02 3.244117e+02 8.957974e+02
-3.513522e-05 7.937194e+02 3.182083e+02 8.786680e+02
-3.414077e-05 7.940184e+02 3.183282e+02 8.789991e+02
-3.326250e-05 7.852033e+02 3.147942e+02 8.692405e+02
-3.242944e-05 7.910037e+02 3.171196e+02 8.756617e+02
-3.156208e-05 7.880222e+02 3.159243e+02 8.723611e+02
-3.056133e-05 7.654056e+02 3.068571e+02 8.473240e+02
-2.944513e-05 7.668171e+02 3.074230e+02 8.488866e+02
-2.829657e-05 7.708900e+02 3.090559e+02 8.533953e+02
-2.717379e-05 7.582311e+02 3.039808e+02 8.393816e+02
-2.604795e-05 7.626087e+02 3.057358e+02 8.442277e+02
-2.496112e-05 7.657327e+02 3.069883e+02 8.476861e+02
-2.409914e-05 7.474423e+02 2.996555e+02 8.274381e+02
-2.343293e-05 7.414073e+02 2.972360e+02 8.207572e+02
-2.285731e-05 7.467480e+02 2.993771e+02 8.266695e+02
-2.231376e-05 7.534530e+02 3.020652e+02 8.340921e+02
-2.175800e-05 7.478479e+02 2.998181e+02 8.278871e+02
-2.120438e-05 7.586193e+02 3.041365e+02 8.398114e+02
-2.064610e-05 7.491221e+02 3.003289e+02 8.292977e+02
-2.006442e-05 7.463968e+02 2.992363e+02 8.262807e+02
-1.950537e-05 7.355058e+02 2.948700e+02 8.142240e+02
-1.898684e-05 7.403206e+02 2.968004e+02 8.195542e+02
-1.849989e-05 7.376993e+02 2.957494e+02 8.166523e+02
-1.802983e-05 7.397253e+02 2.965617e+02 8.188952e+02
-1.758361e-05 7.386522e+02 2.961315e+02 8.177073e+02
-1.716200e-05 7.485123e+02 3.000844e+02 8.286226e+02
-1.681045e-05 7.431070e+02 2.979174e+02 8.226388e+02
-1.653744e-05 7.361442e+02 2.951260e+02 8.149308e+02
-1.630115e-05 7.419078e+02 2.974367e+02 8.213113e+02
-1.607105e-05 7.549066e+02 3.026480e+02 8.357012e+02
-1.582365e-05 7.383267e+02 2.960010e+02 8.173469e+02
-1.560834e-05 7.444299e+02 2.984478e+02 8.241033e+02
-1.547890e-05 7.433584e+02 2.980182e+02 8.229171e+02
-1.542022e-05 7.537464e+02 3.021829e+02 8.344169e+02
-1.541995e-05 7.561468e+02 3.031452e+02 8.370742e+02
-1.545755e-05 7.379288e+02 2.958414e+02 8.169064e+02
-1.549538e-05 7.279024e+02 2.918218e+02 8.058069e+02
-1.554419e-05 7.225415e+02 2.896725e+02 7.998722e+02
-1.561599e-05 7.039073e+02 2.822020e+02 7.792437e+02
-1.570717e-05 6.915989e+02 2.772674e+02 7.656180e+02
-1.579356e-05 6.943741e+02 2.783800e+02 7.686902e+02
-1.589758e-05 6.977339e+02 2.797270e+02 7.724096e+02
-1.602291e-05 6.948389e+02 2.785664e+02 7.692047e+02
-1.617123e-05 6.811482e+02 2.730777e+02 7.540489e+02
-1.634218e-05 6.844161e+02 2.743878e+02 7.576665e+02
-1.659230e-05 6.837666e+02 2.741274e+02 7.569475e+02
-1.692845e-05 6.902724e+02 2.767356e+02 7.641495e+02
-1.723966e-05 6.899267e+02 2.765970e+02 7.637668e+02
-1.760663e-05 6.993741e+02 2.803846e+02 7.742254e+02
-1.809757e-05 6.970083e+02 2.794361e+02 7.716063e+02
-1.868012e-05 6.926430e+02 2.776860e+02 7.667738e+02
-1.949277e-05 6.946162e+02 2.784771e+02 7.689583e+02
-2.053789e-05 6.871532e+02 2.754851e+02 7.606965e+02
-2.176440e-05 7.062479e+02 2.831403e+02 7.818349e+02
-2.326791e-05 7.040615e+02 2.822638e+02 7.794144e+02
-2.507098e-05 7.115714e+02 2.852746e+02 7.877281e+02
-2.714262e-05 7.250243e+02 2.906679e+02 8.026208e+02
-2.938470e-05 7.185618e+02 2.880771e+02 7.954666e+02
-3.194270e-05 7.234451e+02 2.900348e+02 8.008725e+02
-3.512693e-05 7.228158e+02 2.897825e+02 8.001760e+02
-3.916774e-05 7.265551e+02 2.912817e+02 8.043154e+02
-4.412430e-05 7.245885e+02 2.904932e+02 8.021384e+02
-5.018327e-05 7.209750e+02 2.890445e+02 7.981381e+02
-5.745697e-05 7.067643e+02 2.833474e+02 7.824065e+02
-6.568180e-05 7.289792e+02 2.922535e+02 8.069989e+02
-7.550849e-05 7.338637e+02 2.942117e+02 8.124062e+02
-8.779849e-05 7.431657e+02 2.979410e+02 8.227038e+02
-1.018416e-04 7.376022e+02 2.957105e+02 8.165448e+02
-1.172449e-04 7.495543e+02 3.005022e+02 8.297761e+02
-1.348771e-04 7.356891e+02 2.949435e+02 8.144270e+02
-1.555606e-04 7.320263e+02 2.934751e+02 8.103721e+02
-1.791918e-04 7.321230e+02 2.935138e+02 8.104792e+02
-2.081269e-04 7.234430e+02 2.900340e+02 8.008703e+02
-2.437218e-04 7.477723e+02 2.997878e+02 8.278034e+02
-2.828597e-04 7.493689e+02 3.004279e+02 8.295709e+02
-3.257646e-04 7.602274e+02 3.047811e+02 8.415915e+02
-3.749828e-04 7.491191e+02 3.003277e+02 8.292943e+02
-4.322440e-04 7.573787e+02 3.036391e+02 8.384379e+02
-4.948952e-04 7.577903e+02 3.038041e+02 8.388935e+02
-5.586839e-04 7.673800e+02 3.076487e+02 8.495097e+02
-6.257212e-04 7.718730e+02 3.094499e+02 8.544835e+02
-6.947605e-04 7.462831e+02 2.991908e+02 8.261549e+02
-7.639113e-04 7.470595e+02 2.995020e+02 8.270143e+02
-8.233101e-04 7.433370e+02 2.980096e+02 8.228934e+02
-8.823624e-04 7.392173e+02 2.963580e+02 8.183328e+02
-9.431957e-04 7.395382e+02 2.964867e+02 8.186881e+02
-9.871120e-04 7.481744e+02 2.999490e+02 8.282486e+02
-1.007123e-03 7.503242e+02 3.008108e+02 8.306284e+02
-1.013863e-03 7.458014e+02 2.989976e+02 8.256215e+02
-1.042961e-03 7.589842e+02 3.042827e+02 8.402153e+02
-1.087213e-03 7.642892e+02 3.064096e+02 8.460881e+02
-1.129623e-03 7.746813e+02 3.105758e+02 8.575924e+02
-1.155799e-03 7.833128e+02 3.140362e+02 8.671476e+02
-1.149675e-03 7.951944e+02 3.187997e+02 8.803009e+02
-1.123755e-03 7.982450e+02 3.200227e+02 8.836780e+02
-1.100413e-03 7.946880e+02 3.185966e+02 8.797403e+02
-1.071777e-03 7.862281e+02 3.152050e+02 8.703749e+02
-1.026897e-03 7.942140e+02 3.184066e+02 8.792156e+02
-9.688338e-04 7.942967e+02 3.184398e+02 8.793071e+02
-8.955025e-04 7.993547e+02 3.204676e+02 8.849065e+02
-8.306119e-04 8.108934e+02 3.250935e+02 8.976801e+02
-7.770615e-04 7.928683e+02 3.178671e+02 8.777258e+02
-7.189877e-04 7.974203e+02 3.196921e+02 8.827650e+02
-6.563682e-04 7.930907e+02 3.179563e+02 8.779721e+02
-5.863730e-04 7.941558e+02 3.183833e+02 8.791512e+02
-5.245827e-04 7.849018e+02 3.146733e+02 8.689067e+02
-4.802388e-04 7.938257e+02 3.182509e+02 8.787857e+02
-4.424599e-04 7.971873e+02 3.195986e+02 8.825071e+02
-4.082793e-04 8.006668e+02 3.209936e+02 8.863590e+02
-3.764720e-04 7.906127e+02 3.169629e+02 8.752289e+02
-3.452065e-04 7.998698e+02 3.206741e+02 8.854767e+02
-3.159158e-04 7.912481e+02 3.172176e+02 8.759323e+02
-2.887250e-04 7.918435e+02 3.174563e+02 8.765914e+02
-2.650134e-04 8.030753e+02 3.219592e+02 8.890253e+02
-2.456069e-04 7.948036e+02 3.186430e+02 8.798683e+02
-2.296809e-04 8.006781e+02 3.209981e+02 8.863715e+02
-2.149499e-04 7.941032e+02 3.183622e+02 8.790929e+02
-2.015124e-04 7.906727e+02 3.169869e+02 8.752953e+02
-1.905387e-04 7.865067e+02 3.153167e+02 8.706834e+02
-1.798874e-04 7.787462e+02 3.122055e+02 8.620923e+02
-1.692164e-04 7.635468e+02 3.061119e+02 8.452662e+02
-1.592246e-04 7.594905e+02 3.044857e+02 8.407757e+02
-1.502656e-04 7.846717e+02 3.145811e+02 8.686521e+02
-1.429125e-04 7.887290e+02 3.162076e+02 8.731435e+02
-1.362714e-04 7.920519e+02 3.175398e+02 8.768221e+02
-1.298419e-04 8.002748e+02 3.208364e+02 8.859250e+02
-1.242777e-04 8.099048e+02 3.246972e+02 8.965857e+02
-1.200647e-04 8.037040e+02 3.222113e+02 8.897213e+02
-1.163106e-04 7.941318e+02 3.183737e+02 8.791245e+02
-1.126436e-04 7.920970e+02 3.175579e+02 8.768720e+02
-1.093820e-04 7.913902e+02 3.172745e+02 8.760896e+02
-1.066853e-04 7.962958e+02 3.192412e+02 8.815202e+02
-1.039020e-04 7.931534e+02 3.179814e+02 8.780415e+02
-1.005626e-04 7.986069e+02 3.201678e+02 8.840786e+02
-9.735126e-05 7.890200e+02 3.163243e+02 8.734657e+02
-9.455012e-05 7.895024e+02 3.165177e+02 8.739997e+02
-9.111687e-05 7.848000e+02 3.146325e+02 8.687940e+02
-8.661176e-05 7.800676e+02 3.127352e+02 8.635552e+02
-8.186198e-05 7.836520e+02 3.141722e+02 8.675232e+02
-7.770428e-05 7.789679e+02 3.122944e+02 8.623378e+02
-7.431735e-05 7.695407e+02 3.085149e+02 8.519016e+02
-7.186214e-05 7.803133e+02 3.128337e+02 8.638271e+02
-6.980391e-05 7.779662e+02 3.118928e+02 8.612289e+02
-6.816399e-05 7.896051e+02 3.165589e+02 8.741135e+02
-6.698138e-05 7.988240e+02 3.202548e+02 8.843190e+02
-6.562254e-05 7.943674e+02 3.184681e+02 8.793853e+02
-6.475805e-05 7.840175e+02 3.143188e+02 8.679278e+02
-6.450879e-05 7.872181e+02 3.156019e+02 8.714709e+02
-6.446862e-05 7.808579e+02 3.130520e+02 8.644300e+02
-6.474829e-05 7.903190e+02 3.168451e+02 8.749038e+02
-6.511974e-05 7.874998e+02 3.157149e+02 8.717828e+02
-6.482763e-05 7.944512e+02 3.185017e+02 8.794781e+02
-6.367950e-05 7.881842e+02 3.159892e+02 8.725404e+02
-6.202410e-05 7.901797e+02 3.167892e+02 8.747495e+02
-6.036706e-05 7.859202e+02 3.150816e+02 8.700341e+02
-5.900949e-05 7.986569e+02 3.201878e+02 8.841340e+02
-5.772219e-05 7.965596e+02 3.193470e+02 8.818122e+02
-5.606923e-05 7.945855e+02 3.185555e+02 8.796268e+02
-5.401428e-05 7.881936e+02 3.159930e+02 8.725509e+02
-5.184192e-05 8.030543e+02 3.219508e+02 8.890021e+02
-5.009089e-05 7.956117e+02 3.189670e+02 8.807629e+02
-4.888987e-05 7.875423e+02 3.157319e+02 8.718298e+02
-4.787936e-05 7.871218e+02 3.155633e+02 8.713644e+02
-4.709780e-05 7.904916e+02 3.169143e+02 8.750948e+02
-4.660279e-05 7.907409e+02 3.170143e+02 8.753708e+02
-4.606517e-05 8.021414e+02 3.215848e+02 8.879915e+02
-4.542551e-05 8.208596e+02 3.290891e+02 9.087130e+02
-4.494831e-05 8.103861e+02 3.248902e+02 8.971186e+02
-4.475327e-05 8.157759e+02 3.270510e+02 9.030852e+02
-4.488461e-05 8.161665e+02 3.272076e+02 9.035176e+02
-4.540365e-05 7.989301e+02 3.202974e+02 8.844364e+02
-4.617404e-05 8.065133e+02 3.233375e+02 8.928312e+02
-4.733789e-05 7.936007e+02 3.181608e+02 8.785367e+02
-4.913168e-05 7.929133e+02 3.178852e+02 8.777757e+02
-5.124287e-05 7.954232e+02 3.188914e+02 8.805542e+02
-5.351432e-05 7.885021e+02 3.161167e+02 8.728924e+02
-5.631610e-05 7.868172e+02 3.154412e+02 8.710271e+02
-5.976584e-05 7.810008e+02 3.131094e+02 8.645882e+02
-6.367580e-05 7.769292e+02 3.114770e+02 8.600809e+02
-6.789263e-05 7.720522e+02 3.095218e+02 8.546819e+02
-7.213715e-05 7.689428e+02 3.082752e+02 8.512397e+02
-7.646256e-05 7.658915e+02 3.070519e+02 8.478619e+02
-8.052120e-05 7.631796e+02 3.059647e+02 8.448597e+02
-8.338989e-05 7.601533e+02 3.047514e+02 8.415095e+02
-8.556003e-05 7.709443e+02 3.090776e+02 8.534554e+02
-8.784870e-05 7.764963e+02 3.113034e+02 8.596016e+02
-8.980116e-05 7.693496e+02 3.084383e+02 8.516901e+02
-9.050171e-05 7.750021e+02 3.107044e+02 8.579475e+02
-9.022661e-05 7.815299e+02 3.133215e+02 8.651739e+02
-8.924652e-05 7.775987e+02 3.117454e+02 8.608221e+02
-8.739144e-05 7.690651e+02 3.083242e+02 8.513751e+02
-8.490334e-05 7.566744e+02 3.033567e+02 8.376582e+02
-8.160491e-05 7.492053e+02 3.003623e+02 8.293898e+02
-7.747292e-05 7.510697e+02 3.011097e+02 8.314537e+02
-7.388394e-05 7.553002e+02 3.028058e+02 8.361370e+02
-7.152184e-05 7.522737e+02 3.015924e+02 8.327865e+02
-6.935381e-05 7.557646e+02 3.029920e+02 8.366511e+02
-6.690215e-05 7.554396e+02 3.028617e+02 8.362913e+02
-6.430399e-05 7.714859e+02 3.092948e+02 8.540550e+02
-6.176779e-05 7.826925e+02 3.137876e+02 8.664609e+02
-5.968665e-05 7.889515e+02 3.162969e+02 8.733899e+02
-5.798292e-05 7.864558e+02 3.152963e+02 8.706270e+02
-5.663646e-05 7.876830e+02 3.157883e+02 8.719856e+02
-5.556589e-05 7.864371e+02 3.152888e+02 8.706063e+02
-5.438570e-05 7.786925e+02 3.121839e+02 8.620329e+02
-5.329203e-05 7.813897e+02 3.132653e+02 8.650188e+02
-5.242459e-05 7.917808e+02 3.174311e+02 8.765220e+02
-5.172480e-05 7.891606e+02 3.163807e+02 8.736214e+02
-5.096338e-05 7.975697e+02 3.197520e+02 8.829305e+02
-5.009867e-05 7.985608e+02 3.201493e+02 8.840276e+02
-4.917346e-05 7.915586e+02 3.173421e+02 8.762760e+02
-4.806822e-05 7.924717e+02 3.177081e+02 8.772868e+02
-4.703110e-05 7.827061e+02 3.137930e+02 8.664760e+02
-4.619505e-05 7.831760e+02 3.139814e+02 8.669962e+02
-4.528644e-05 8.006556e+02 3.209891e+02 8.863466e+02
-4.420804e-05 7.936796e+02 3.181924e+02 8.786239e+02
-4.310112e-05 7.835523e+02 3.141323e+02 8.674128e+02
-4.217348e-05 7.899735e+02 3.167066e+02 8.745213e+02
-4.157919e-05 7.898200e+02 3.166450e+02 8.743513e+02
-4.120088e-05 7.856711e+02 3.149817e+02 8.697583e+02
-4.111425e-05 7.740938e+02 3.103403e+02 8.569420e+02
-4.124113e-05 7.714349e+02 3.092743e+02 8.539986e+02
-4.141614e-05 7.688164e+02 3.082245e+02 8.510998e+02
-4.160908e-05 7.610755e+02 3.051211e+02 8.425304e+02
-4.178611e-05 7.600798e+02 3.047219e+02 8.414281e+02
-4.196514e-05 7.555056e+02 3.028881e+02 8.363643e+02
-4.215161e-05 7.530563e+02 3.019062e+02 8.336529e+02
-4.233407e-05 7.427970e+02 2.977931e+02 8.222956e+02
-4.243900e-05 7.322397e+02 2.935607e+02 8.106085e+02
-4.267141e-05 7.228619e+02 2.898010e+02 8.002269e+02
-4.293873e-05 7.292566e+02 2.923647e+02 8.073060e+02
-4.282992e-05 7.376909e+02 2.957461e+02 8.166430e+02
-4.248618e-05 7.355540e+02 2.948894e+02 8.142775e+02
-4.216183e-05 7.426765e+02 2.977448e+02 8.221622e+02
-4.193791e-05 7.480008e+02 2.998794e+02 8.280563e+02
-4.171115e-05 7.614450e+02 3.052693e+02 8.429394e+02
-4.157377e-05 7.654916e+02 3.068916e+02 8.474192e+02
-4.160287e-05 7.806480e+02 3.129679e+02 8.641977e+02
-4.158121e-05 7.902472e+02 3.168163e+02 8.748243e+02
-4.158919e-05 7.894036e+02 3.164781e+02 8.738904e+02
-4.163520e-05 7.970930e+02 3.195608e+02 8.824027e+02
-4.179146e-05 7.973640e+02 3.196695e+02 8.827027e+02
-4.217499e-05 7.864591e+02 3.152976e+02 8.706307e+02
-4.270156e-05 8.004983e+02 3.209260e+02 8.861724e+02
-4.334372e-05 8.048311e+02 3.226631e+02 8.909690e+02
-4.396141e-05 7.912324e+02 3.172113e+02 8.759149e+02
-4.448084e-05 7.922780e+02 3.176305e+02 8.770723e+02
-4.479685e-05 7.757039e+02 3.109858e+02 8.587244e+02
-4.495600e-05 7.753392e+02 3.108396e+02 8.583207e+02
-4.506467e-05 7.678612e+02 3.078416e+02 8.500424e+02
-4.513258e-05 7.755302e+02 3.109162e+02 8.585322e+02
-4.539694e-05 7.637902e+02 3.062095e+02 8.455357e+02
-4.594304e-05 7.661389e+02 3.071511e+02 8.481357e+02
-4.672499e-05 7.629887e+02 3.058882e+02 8.446484e+02
-4.794631e-05 7.780058e+02 3.119086e+02 8.612727e+02
-4.943018e-05 7.731279e+02 3.099530e+02 8.558727e+02
-5.074675e-05 7.742871e+02 3.104178e+02 8.571560e+02
-5.202923e-05 7.831882e+02 3.139863e+02 8.670098e+02
-5.327217e-05 7.737775e+02 3.102135e+02 8.565918e+02
-5.416524e-05 7.628053e+02 3.058146e+02 8.444453e+02
-5.497285e-05 7.488060e+02 3.002022e+02 8.289477e+02
-5.589666e-05 7.519439e+02 3.014602e+02 8.324215e+02
-5.684564e-05 7.541752e+02 3.023547e+02 8.348915e+02
-5.788724e-05 7.528734e+02 3.018329e+02 8.334505e+02
-5.911891e-05 7.415002e+02 2.972733e+02 8.208601e+02
-6.062632e-05 7.398882e+02 2.966270e+02 8.190755e+02
-6.218415e-05 7.368252e+02 2.953990e+02 8.156847e+02
-6.378963e-05 7.487604e+02 3.001839e+02 8.288973e+02
-6.575263e-05 7.553672e+02 3.028326e+02 8.362111e+02
-6.758546e-05 7.585832e+02 3.041220e+02 8.397714e+02
-6.908266e-05 7.626374e+02 3.057473e+02 8.442594e+02
-7.068889e-05 7.695036e+02 3.085000e+02 8.518605e+02
-7.226649e-05 7.762470e+02 3.112035e+02 8.593257e+02
-7.382172e-05 7.837674e+02 3.142185e+02 8.676509e+02
-7.547867e-05 7.819600e+02 3.134939e+02 8.656501e+02
-7.684386e-05 7.792702e+02 3.124155e+02 8.626724e+02
-7.796126e-05 7.700213e+02 3.087076e+02 8.524337e+02
-7.912895e-05 7.724981e+02 3.097006e+02 8.551755e+02
-8.009877e-05 7.676441e+02 3.077545e+02 8.498020e+02
-8.069930e-05 7.633729e+02 3.060422e+02 8.450736e+02
-8.091419e-05 7.662522e+02 3.071965e+02 8.482611e+02
-8.100173e-05 7.626219e+02 3.057411e+02 8.442424e+02
-8.119678e-05 7.587990e+02 3.042085e+02 8.400103e+02
-8.137545e-05 7.580961e+02 3.039267e+02 8.392322e+02
-8.177852e-05 7.585380e+02 3.041038e+02 8.397213e+02
-8.309797e-05 7.575089e+02 3.036913e+02 8.385821e+02
-8.546192e-05 7.561771e+02 3.031573e+02 8.371077e+02
-8.890859e-05 7.578343e+02 3.038217e+02 8.389423e+02
-9.361767e-05 7.517150e+02 3.013684e+02 8.321681e+02
-9.944922e-05 7.513377e+02 3.012172e+02 8.317504e+02
-1.057656e-04 7.694029e+02 3.084597e+02 8.517490e+02
-1.118715e-04 7.700030e+02 3.087002e+02 8.524134e+02
-1.175887e-04 7.635103e+02 3.060973e+02 8.452257e+02
-1.234260e-04 7.608647e+02 3.050366e+02 8.422971e+02
-1.302079e-04 7.662184e+02 3.071830e+02 8.482238e+02
-1.378576e-04 7.623273e+02 3.056230e+02 8.439162e+02
-1.463784e-04 7.668750e+02 3.074462e+02 8.489506e+02
-1.556814e-04 7.697728e+02 3.086080e+02 8.521586e+02
