#E_pot  E_kin  T  P
-9.376634e-01 7.533380e+02 3.020191e+02 8.339648e+02
-9.952539e-01 7.533913e+02 3.020405e+02 8.340238e+02
-9.171743e-01 7.533381e+02 3.020192e+02 8.339649e+02
-9.444754e-01 7.533556e+02 3.020262e+02 8.339843e+02
-9.956693e-01 7.533907e+02 3.020403e+02 8.340231e+02
-8.893364e-01 7.532928e+02 3.020010e+02 8.339147e+02
-7.052939e-01 7.531156e+02 3.019300e+02 8.337186e+02
-5.260188e-01 7.529388e+02 3.018591e+02 8.335229e+02
-3.800565e-01 7.527933e+02 3.018007e+02 8.333617e+02
-2.700245e-01 7.526829e+02 3.017565e+02 8.332395e+02
-1.903066e-01 7.526026e+02 3.017243e+02 8.331507e+02
-1.338302e-01 7.525457e+02 3.017015e+02 8.330877e+02
-9.430970e-02 7.525058e+02 3.016855e+02 8.330435e+02
-6.680686e-02 7.524780e+02 3.016743e+02 8.330127e+02
-4.767942e-02 7.524586e+02 3.016666e+02 8.329913e+02
-3.433838e-02 7.524451e+02 3.016612e+02 8.329764e+02
-2.498329e-02 7.524357e+02 3.016574e+02 8.329659e+02
-1.837730e-02 7.524290e+02 3.016547e+02 8.329585e+02
-1.367533e-02 7.524243e+02 3.016528e+02 8.329532e+02
-1.030044e-02 7.524208e+02 3.016514e+02 8.329495e+02
-7.857767e-03 7.524184e+02 3.016504e+02 8.329467e+02
-6.075787e-03 7.524166e+02 3.016497e+02 8.329448e+02
-4.766627e-03 7.524153e+02 3.016492e+02 8.329433e+02
-3.799391e-03 7.524143e+02 3.016488e+02 8.329422e+02
-3.082205e-03 7.524136e+02 3.016485e+02 8.329414e+02
-2.550125e-03 7.524130e+02 3.016483e+02 8.329408e+02
-2.156935e-03 7.524126e+02 3.016481e+02 8.329404e+02
-1.869568e-03 7.524123e+02 3.016480e+02 8.329401e+02
-1.664282e-03 7.524121e+02 3.016479e+02 8.329398e+02
-1.524016e-03 7.524120e+02 3.016479e+02 8.329397e+02
-1.436563e-03 7.524119e+02 3.016478e+02 8.329396e+02
-1.393288e-03 7.524119e+02 3.016478e+02 8.329395e+02
-1.388226e-03 7.524119e+02 3.016478e+02 8.329395e+02
-1.417456e-03 7.524119e+02 3.016478e+02 8.329396e+02
-1.478649e-03 7.524119e+02 3.016479e+02 8.329396e+02
-1.570753e-03 7.524120e+02 3.016479e+02 8.329397e+02
-1.693771e-03 7.524122e+02 3.016479e+02 8.329399e+02
-1.848596e-03 7.524123e+02 3.016480e+02 8.329400e+02
-2.036897e-03 7.524125e+02 3.016481e+02 8.329402e+02
-2.261034e-03 7.524127e+02 3.016482e+02 8.329405e+02
-2.523973e-03 7.524130e+02 3.016483e+02 8.329408e+02
-2.829222e-03 7.524133e+02 3.016484e+02 8.329411e+02
-3.180746e-03 7.524137e+02 3.016485e+02 8.329415e+02
-3.582862e-03 7.524141e+02 3.016487e+02 8.329420e+02
-4.040103e-03 7.524145e+02 3.016489e+02 8.329425e+02
-4.557043e-03 7.524150e+02 3.016491e+02 8.329430e+02
-5.138054e-03 7.524156e+02 3.016493e+02 8.329437e+02
-5.787009e-03 7.524163e+02 3.016496e+02 8.329444e+02
-6.506899e-03 7.524170e+02 3.016499e+02 8.329452e+02
-7.299386e-03 7.524178e+02 3.016502e+02 8.329461e+02
-8.164274e-03 7.524186e+02 3.016505e+02 8.329470e+02
-9.098937e-03 7.524196e+02 3.016509e+02 8.329481e+02
-1.009773e-02 7.524206e+02 3.016513e+02 8.329492e+02
-1.115141e-02 7.524216e+02 3.016517e+02 8.329503e+02
-1.224671e-02 7.524227e+02 3.016522e+02 8.329515e+02
-1.336601e-02 7.524238e+02 3.016526e+02 8.329528e+02
-1.448739e-02 7.524250e+02 3.016531e+02 8.329540e+02
-1.558495e-02 7.524260e+02 3.016535e+02 8.329552e+02
-1.662956e-02 7.524271e+02 3.016539e+02 8.329564e+02
-1.759011e-02 7.524280e+02 3.016543e+02 8.329574e+02
-1.843512e-02 7.524289e+02 3.016546e+02 8.329584e+02
-1.913464e-02 7.524296e+02 3.016549e+02 8.329592e+02
-1.966230e-02 7.524301e+02 3.016551e+02 8.329597e+02
-1.999729e-02 7.524304e+02 3.016553e+02 8.329601e+02
-2.012600e-02 7.524306e+02 3.016553e+02 8.329602e+02
-2.004315e-02 7.524305e+02 3.016553e+02 8.329602e+02
-1.975222e-02 7.524302e+02 3.016552e+02 8.329598e+02
-1.926517e-02 7.524297e+02 3.016550e+02 8.329593e+02
-1.860141e-02 7.524291e+02 3.016547e+02 8.329586e+02
-1.778626e-02 7.524282e+02 3.016544e+02 8.329577e+02
-1.684903e-02 7.524273e+02 3.016540e+02 8.329566e+02
-1.582097e-02 7.524263e+02 3.016536e+02 8.329555e+02
-1.473330e-02 7.524252e+02 3.016532e+02 8.329543e+02
-1.361556e-02 7.524241e+02 3.016527e+02 8.329531e+02
-1.249429e-02 7.524230e+02 3.016523e+02 8.329518e+02
-1.139218e-02 7.524219e+02 3.016518e+02 8.329506e+02
-1.032766e-02 7.524208e+02 3.016514e+02 8.329494e+02
-9.314816e-03 7.524198e+02 3.016510e+02 8.329483e+02
-8.363617e-03 7.524188e+02 3.016506e+02 8.329473e+02
-7.480357e-03 7.524180e+02 3.016503e+02 8.329463e+02
-6.668184e-03 7.524171e+02 3.016499e+02 8.329454e+02
-5.927685e-03 7.524164e+02 3.016496e+02 8.329446e+02
-5.257460e-03 7.524157e+02 3.016494e+02 8.329438e+02
-4.654648e-03 7.524151e+02 3.016491e+02 8.329431e+02
-4.115386e-03 7.524146e+02 3.016489e+02 8.329425e+02
-3.635189e-03 7.524141e+02 3.016487e+02 8.329420e+02
-3.209257e-03 7.524137e+02 3.016486e+02 8.329415e+02
-2.832706e-03 7.524133e+02 3.016484e+02 8.329411e+02
-2.500742e-03 7.524130e+02 3.016483e+02 8.329408e+02
-2.208781e-03 7.524127e+02 3.016482e+02 8.329404e+02
-1.952524e-03 7.524124e+02 3.016480e+02 8.329401e+02
-1.728004e-03 7.524122e+02 3.016480e+02 8.329399e+02
-1.531606e-03 7.524120e+02 3.016479e+02 8.329397e+02
-1.360069e-03 7.524118e+02 3.016478e+02 8.329395e+02
-1.210479e-03 7.524117e+02 3.016477e+02 8.329393e+02
-1.080249e-03 7.524116e+02 3.016477e+02 8.329392e+02
-9.670937e-04 7.524114e+02 3.016477e+02 8.329391e+02
-8.690109e-04 7.524113e+02 3.016476e+02 8.329389e+02
-7.842491e-04 7.524113e+02 3.016476e+02 8.329389e+02
-7.112835e-04 7.524112e+02 3.016475e+02 8.329388e+02
-6.487905e-04 7.524111e+02 3.016475e+02 8.329387e+02
-5.956225e-04 7.524111e+02 3.016475e+02 8.329386e+02
-5.507851e-04 7.524110e+02 3.016475e+02 8.329386e+02
-5.134149e-04 7.524110e+02 3.016475e+02 8.329386e+02
-4.827587e-04 7.524110e+02 3.016475e+02 8.329385e+02
-4.581534e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.390072e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.247816e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.149741e-04 7.524109e+02 3.016474e+02 8.329384e+02
-4.091022e-04 7.524109e+02 3.016474e+02 8.329384e+02
-4.066894e-04 7.524109e+02 3.016474e+02 8.329384e+02
-4.072528e-04 7.524109e+02 3.016474e+02 8.329384e+02
-4.102939e-04 7.524109e+02 3.016474e+02 8.329384e+02
-4.152928e-04 7.524109e+02 3.016474e+02 8.329384e+02
-4.217076e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.289779e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.365346e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.438138e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.502758e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.554268e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.588405e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.601796e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.592128e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.558259e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.500276e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.419473e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.318278e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.200131e-04 7.524109e+02 3.016474e+02 8.329384e+02
-4.069356e-04 7.524109e+02 3.016474e+02 8.329384e+02
-3.931033e-04 7.524109e+02 3.016474e+02 8.329384e+02
-3.790917e-04 7.524108e+02 3.016474e+02 8.329384e+02
-3.655426e-04 7.524108e+02 3.016474e+02 8.329384e+02
-3.531741e-04 7.524108e+02 3.016474e+02 8.329384e+02
-3.428037e-04 7.524108e+02 3.016474e+02 8.329384e+02
-3.353910e-04 7.524108e+02 3.016474e+02 8.329384e+02
-3.321063e-04 7.524108e+02 3.016474e+02 8.329384e+02
-3.344342e-04 7.524108e+02 3.016474e+02 8.329384e+02
-3.443291e-04 7.524108e+02 3.016474e+02 8.329384e+02
-3.644451e-04 7.524108e+02 3.016474e+02 8.329384e+02
-3.984787e-04 7.524109e+02 3.016474e+02 8.329384e+02
-4.516804e-04 7.524109e+02 3.016474e+02 8.329385e+02
-5.316249e-04 7.524110e+02 3.016475e+02 8.329386e+02
-6.493766e-04 7.524111e+02 3.016475e+02 8.329387e+02
-8.212557e-04 7.524113e+02 3.016476e+02 8.329389e+02
-1.071512e-03 7.524115e+02 3.016477e+02 8.329392e+02
-1.436335e-03 7.524119e+02 3.016478e+02 8.329396e+02
-1.969738e-03 7.524125e+02 3.016481e+02 8.329402e+02
-2.751883e-03 7.524133e+02 3.016484e+02 8.329411e+02
-3.899949e-03 7.524144e+02 3.016488e+02 8.329424e+02
-5.580215e-03 7.524161e+02 3.016495e+02 8.329442e+02
-8.016127e-03 7.524186e+02 3.016505e+02 8.329470e+02
-1.147927e-02 7.524221e+02 3.016519e+02 8.329508e+02
-1.623791e-02 7.524268e+02 3.016538e+02 8.329561e+02
-2.242833e-02 7.524330e+02 3.016563e+02 8.329629e+02
-2.983243e-02 7.524403e+02 3.016592e+02 8.329711e+02
-3.762980e-02 7.524480e+02 3.016623e+02 8.329795e+02
-4.433884e-02 7.524546e+02 3.016649e+02 8.329868e+02
-4.821061e-02 7.524583e+02 3.016665e+02 8.329910e+02
-4.804709e-02 7.524582e+02 3.016664e+02 8.329908e+02
-4.390214e-02 7.524541e+02 3.016648e+02 8.329863e+02
-3.704804e-02 7.524474e+02 3.016621e+02 8.329789e+02
-2.923921e-02 7.524398e+02 3.016590e+02 8.329704e+02
-2.191338e-02 7.524325e+02 3.016561e+02 8.329624e+02
-1.583819e-02 7.524264e+02 3.016537e+02 8.329557e+02
-1.119518e-02 7.524218e+02 3.016518e+02 8.329505e+02
-7.831481e-03 7.524184e+02 3.016504e+02 8.329467e+02
-5.475848e-03 7.524160e+02 3.016495e+02 8.329441e+02
-3.860187e-03 7.524144e+02 3.016488e+02 8.329423e+02
-2.766589e-03 7.524133e+02 3.016484e+02 8.329411e+02
-2.034374e-03 7.524125e+02 3.016481e+02 8.329403e+02
-1.551442e-03 7.524120e+02 3.016479e+02 8.329397e+02
-1.242285e-03 7.524117e+02 3.016478e+02 8.329394e+02
-1.057405e-03 7.524115e+02 3.016477e+02 8.329392e+02
-9.653424e-04 7.524114e+02 3.016477e+02 8.329391e+02
-9.470961e-04 7.524114e+02 3.016476e+02 8.329390e+02
-9.923812e-04 7.524115e+02 3.016477e+02 8.329391e+02
-1.097138e-03 7.524116e+02 3.016477e+02 8.329392e+02
-1.261823e-03 7.524117e+02 3.016478e+02 8.329394e+02
-1.490105e-03 7.524120e+02 3.016479e+02 8.329396e+02
-1.787623e-03 7.524123e+02 3.016480e+02 8.329400e+02
-2.160531e-03 7.524126e+02 3.016481e+02 8.329404e+02
-2.613571e-03 7.524131e+02 3.016483e+02 8.329409e+02
-3.147513e-03 7.524136e+02 3.016485e+02 8.329415e+02
-3.756006e-03 7.524142e+02 3.016488e+02 8.329421e+02
-4.422224e-03 7.524149e+02 3.016490e+02 8.329429e+02
-5.116182e-03 7.524156e+02 3.016493e+02 8.329436e+02
-5.794054e-03 7.524163e+02 3.016496e+02 8.329444e+02
-6.400885e-03 7.524169e+02 3.016498e+02 8.329451e+02
-6.877508e-03 7.524173e+02 3.016500e+02 8.329456e+02
-7.170936e-03 7.524176e+02 3.016501e+02 8.329459e+02
-7.245649e-03 7.524177e+02 3.016502e+02 8.329460e+02
-7.092050e-03 7.524175e+02 3.016501e+02 8.329458e+02
-6.728833e-03 7.524172e+02 3.016500e+02 8.329454e+02
-6.198324e-03 7.524167e+02 3.016497e+02 8.329448e+02
-5.556646e-03 7.524160e+02 3.016495e+02 8.329441e+02
-4.862317e-03 7.524153e+02 3.016492e+02 8.329434e+02
-4.166810e-03 7.524146e+02 3.016489e+02 8.329426e+02
-3.509017e-03 7.524140e+02 3.016487e+02 8.329419e+02
-2.913765e-03 7.524134e+02 3.016484e+02 8.329412e+02
-2.393278e-03 7.524129e+02 3.016482e+02 8.329406e+02
-1.950132e-03 7.524124e+02 3.016480e+02 8.329402e+02
-1.580495e-03 7.524121e+02 3.016479e+02 8.329397e+02
-1.276931e-03 7.524118e+02 3.016478e+02 8.329394e+02
-1.030488e-03 7.524115e+02 3.016477e+02 8.329391e+02
-8.320709e-04 7.524113e+02 3.016476e+02 8.329389e+02
-6.732289e-04 7.524111e+02 3.016475e+02 8.329387e+02
-5.465319e-04 7.524110e+02 3.016475e+02 8.329386e+02
-4.456823e-04 7.524109e+02 3.016474e+02 8.329385e+02
-3.654755e-04 7.524108e+02 3.016474e+02 8.329384e+02
-3.016861e-04 7.524108e+02 3.016474e+02 8.329383e+02
-2.509254e-04 7.524107e+02 3.016474e+02 8.329383e+02
-2.104996e-04 7.524107e+02 3.016473e+02 8.329382e+02
-1.782795e-04 7.524106e+02 3.016473e+02 8.329382e+02
-1.525883e-04 7.524106e+02 3.016473e+02 8.329382e+02
-1.321091e-04 7.524106e+02 3.016473e+02 8.329381e+02
-1.158085e-04 7.524106e+02 3.016473e+02 8.329381e+02
-1.028765e-04 7.524106e+02 3.016473e+02 8.329381e+02
-9.267814e-05 7.524106e+02 3.016473e+02 8.329381e+02
-8.471669e-05 7.524106e+02 3.016473e+02 8.329381e+02
-7.860373e-05 7.524105e+02 3.016473e+02 8.329381e+02
-7.403670e-05 7.524105e+02 3.016473e+02 8.329381e+02
-7.078130e-05 7.524105e+02 3.016473e+02 8.329381e+02
-6.865800e-05 7.524105e+02 3.016473e+02 8.329381e+02
-6.753175e-05 7.524105e+02 3.016473e+02 8.329381e+02
-6.730429e-05 7.524105e+02 3.016473e+02 8.329381e+02
-6.790847e-05 7.524105e+02 3.016473e+02 8.329381e+02
-6.930435e-05 7.524105e+02 3.016473e+02 8.329381e+02
-7.147681e-05 7.524105e+02 3.016473e+02 8.329381e+02
-7.443444e-05 7.524105e+02 3.016473e+02 8.329381e+02
-7.820987e-05 7.524105e+02 3.016473e+02 8.329381e+02
-8.286135e-05 7.524106e+02 3.016473e+02 8.329381e+02
-8.847593e-05 7.524106e+02 3.016473e+02 8.329381e+02
-9.517420e-05 7.524106e+02 3.016473e+02 8.329381e+02
-1.031168e-04 7.524106e+02 3.016473e+02 8.329381e+02
-1.125132e-04 7.524106e+02 3.016473e+02 8.329381e+02
-1.236313e-04 7.524106e+02 3.016473e+02 8.329381e+02
-1.368097e-04 7.524106e+02 3.016473e+02 8.329381e+02
-1.524680e-04 7.524106e+02 3.016473e+02 8.329382e+02
-1.711141e-04 7.524106e+02 3.016473e+02 8.329382e+02
-1.933414e-04 7.524107e+02 3.016473e+02 8.329382e+02
-2.198059e-04 7.524107e+02 3.016474e+02 8.329382e+02
-2.511701e-04 7.524107e+02 3.016474e+02 8.329383e+02
-2.879948e-04 7.524108e+02 3.016474e+02 8.329383e+02
-3.305638e-04 7.524108e+02 3.016474e+02 8.329384e+02
-3.786408e-04 7.524108e+02 3.016474e+02 8.329384e+02
-4.311867e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.861211e-04 7.524110e+02 3.016475e+02 8.329385e+02
-5.402636e-04 7.524110e+02 3.016475e+02 8.329386e+02
-5.896020e-04 7.524111e+02 3.016475e+02 8.329386e+02
-6.299596e-04 7.524111e+02 3.016475e+02 8.329387e+02
-6.579453e-04 7.524111e+02 3.016475e+02 8.329387e+02
-6.718654e-04 7.524111e+02 3.016475e+02 8.329387e+02
-6.722053e-04 7.524111e+02 3.016475e+02 8.329387e+02
-6.614490e-04 7.524111e+02 3.016475e+02 8.329387e+02
-6.433276e-04 7.524111e+02 3.016475e+02 8.329387e+02
-6.218396e-04 7.524111e+02 3.016475e+02 8.329387e+02
-6.004280e-04 7.524111e+02 3.016475e+02 8.329387e+02
-5.815288e-04 7.524111e+02 3.016475e+02 8.329386e+02
-5.664987e-04 7.524110e+02 3.016475e+02 8.329386e+02
-5.557950e-04 7.524110e+02 3.016475e+02 8.329386e+02
-5.492590e-04 7.524110e+02 3.016475e+02 8.329386e+02
-5.463915e-04 7.524110e+02 3.016475e+02 8.329386e+02
-5.465691e-04 7.524110e+02 3.016475e+02 8.329386e+02
-5.491883e-04 7.524110e+02 3.016475e+02 8.329386e+02
-5.537486e-04 7.524110e+02 3.016475e+02 8.329386e+02
-5.598915e-04 7.524110e+02 3.016475e+02 8.329386e+02
-5.674085e-04 7.524110e+02 3.016475e+02 8.329386e+02
-5.762302e-04 7.524110e+02 3.016475e+02 8.329386e+02
-5.864019e-04 7.524111e+02 3.016475e+02 8.329386e+02
-5.980486e-04 7.524111e+02 3.016475e+02 8.329386e+02
-6.113304e-04 7.524111e+02 3.016475e+02 8.329387e+02
-6.263892e-04 7.524111e+02 3.016475e+02 8.329387e+02
-6.432874e-04 7.524111e+02 3.016475e+02 8.329387e+02
-6.619414e-04 7.524111e+02 3.016475e+02 8.329387e+02
-6.820569e-04 7.524112e+02 3.016475e+02 8.329387e+02
-7.030733e-04 7.524112e+02 3.016475e+02 8.329388e+02
-7.241326e-04 7.524112e+02 3.016476e+02 8.329388e+02
-7.440840e-04 7.524112e+02 3.016476e+02 8.329388e+02
-7.615382e-04 7.524112e+02 3.016476e+02 8.329388e+02
-7.749764e-04 7.524112e+02 3.016476e+02 8.329388e+02
-7.829074e-04 7.524113e+02 3.016476e+02 8.329389e+02
-7.840542e-04 7.524113e+02 3.016476e+02 8.329389e+02
-7.775372e-04 7.524112e+02 3.016476e+02 8.329388e+02
-7.630171e-04 7.524112e+02 3.016476e+02 8.329388e+02
-7.407665e-04 7.524112e+02 3.016476e+02 8.329388e+02
-7.116527e-04 7.524112e+02 3.016475e+02 8.329388e+02
-6.770372e-04 7.524111e+02 3.016475e+02 8.329387e+02
-6.386149e-04 7.524111e+02 3.016475e+02 8.329387e+02
-5.982301e-04 7.524111e+02 3.016475e+02 8.329386e+02
-5.577037e-04 7.524110e+02 3.016475e+02 8.329386e+02
-5.186991e-04 7.524110e+02 3.016475e+02 8.329386e+02
-4.826417e-04 7.524110e+02 3.016475e+02 8.329385e+02
-4.506918e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.237624e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.025709e-04 7.524109e+02 3.016474e+02 8.329384e+02
-3.877100e-04 7.524109e+02 3.016474e+02 8.329384e+02
-3.797300e-04 7.524108e+02 3.016474e+02 8.329384e+02
-3.792265e-04 7.524108e+02 3.016474e+02 8.329384e+02
-3.869316e-04 7.524109e+02 3.016474e+02 8.329384e+02
-4.038123e-04 7.524109e+02 3.016474e+02 8.329384e+02
-4.311814e-04 7.524109e+02 3.016474e+02 8.329385e+02
-4.708308e-04 7.524109e+02 3.016475e+02 8.329385e+02
-5.252015e-04 7.524110e+02 3.016475e+02 8.329386e+02
-5.976076e-04 7.524111e+02 3.016475e+02 8.329386e+02
-6.925428e-04 7.524112e+02 3.016475e+02 8.329388e+02
-8.161069e-04 7.524113e+02 3.016476e+02 8.329389e+02
-9.766083e-04 7.524114e+02 3.016477e+02 8.329391e+02
-1.185428e-03 7.524117e+02 3.016477e+02 8.329393e+02
-1.458268e-03 7.524119e+02 3.016479e+02 8.329396e+02
-1.816990e-03 7.524123e+02 3.016480e+02 8.329400e+02
-2.292330e-03 7.524128e+02 3.016482e+02 8.329405e+02
-2.927992e-03 7.524134e+02 3.016484e+02 8.329412e+02
-3.786882e-03 7.524143e+02 3.016488e+02 8.329422e+02
-4.960731e-03 7.524155e+02 3.016493e+02 8.329435e+02
-6.585203e-03 7.524171e+02 3.016499e+02 8.329453e+02
-8.863942e-03 7.524194e+02 3.016508e+02 8.329479e+02
-1.210751e-02 7.524227e+02 3.016522e+02 8.329515e+02
-1.679747e-02 7.524274e+02 3.016541e+02 8.329568e+02
-2.369355e-02 7.524344e+02 3.016569e+02 8.329645e+02
-3.401600e-02 7.524449e+02 3.016611e+02 8.329761e+02
-4.976045e-02 7.524609e+02 3.016675e+02 8.329939e+02
-7.424831e-02 7.524859e+02 3.016775e+02 8.330215e+02
-1.130944e-01 7.525255e+02 3.016934e+02 8.330653e+02
-1.758862e-01 7.525896e+02 3.017191e+02 8.331363e+02
-2.788929e-01 7.526946e+02 3.017612e+02 8.332526e+02
-4.480024e-01 7.528663e+02 3.018300e+02 8.334426e+02
-7.108487e-01 7.531261e+02 3.019341e+02 8.337302e+02
-9.868636e-01 7.533463e+02 3.020225e+02 8.339740e+02
-3.804023e-01 7.525944e+02 3.017210e+02 8.331416e+02
4.865456e-01 7.522191e+02 3.015705e+02 8.327262e+02
-9.906100e-01 7.536089e+02 3.021277e+02 8.342647e+02
-7.728701e-01 7.535032e+02 3.020854e+02 8.341477e+02
-4.747001e-01 7.532128e+02 3.019689e+02 8.338262e+02
-2.848344e-01 7.530199e+02 3.018916e+02 8.336126e+02
-1.734239e-01 7.529058e+02 3.018459e+02 8.334864e+02
-1.080821e-01 7.528389e+02 3.018190e+02 8.334123e+02
-6.906833e-02 7.527990e+02 3.018030e+02 8.333681e+02
-4.524154e-02 7.527747e+02 3.017933e+02 8.333412e+02
-3.034645e-02 7.527595e+02 3.017872e+02 8.333244e+02
-2.082239e-02 7.527498e+02 3.017833e+02 8.333137e+02
-1.460226e-02 7.527435e+02 3.017808e+02 8.333067e+02
-1.045995e-02 7.527393e+02 3.017791e+02 8.333020e+02
-7.652303e-03 7.527365e+02 3.017780e+02 8.332989e+02
-5.719197e-03 7.527345e+02 3.017772e+02 8.332967e+02
-4.369898e-03 7.527331e+02 3.017766e+02 8.332952e+02
-3.417028e-03 7.527322e+02 3.017762e+02 8.332941e+02
-2.737486e-03 7.527315e+02 3.017760e+02 8.332934e+02
-2.248869e-03 7.527310e+02 3.017758e+02 8.332928e+02
-1.894983e-03 7.527306e+02 3.017756e+02 8.332924e+02
-1.636818e-03 7.527304e+02 3.017755e+02 8.332921e+02
-1.446842e-03 7.527302e+02 3.017754e+02 8.332919e+02
-1.305359e-03 7.527300e+02 3.017754e+02 8.332918e+02
-1.198166e-03 7.527299e+02 3.017753e+02 8.332916e+02
-1.115029e-03 7.527298e+02 3.017753e+02 8.332915e+02
-1.048669e-03 7.527298e+02 3.017753e+02 8.332915e+02
-9.940721e-04 7.527297e+02 3.017753e+02 8.332914e+02
-9.479775e-04 7.527297e+02 3.017752e+02 8.332914e+02
-9.084928e-04 7.527296e+02 3.017752e+02 8.332913e+02
-8.747722e-04 7.527296e+02 3.017752e+02 8.332913e+02
-8.467503e-04 7.527296e+02 3.017752e+02 8.332912e+02
-8.249238e-04 7.527296e+02 3.017752e+02 8.332912e+02
-8.101830e-04 7.527295e+02 3.017752e+02 8.332912e+02
-8.036957e-04 7.527295e+02 3.017752e+02 8.332912e+02
-8.068451e-04 7.527295e+02 3.017752e+02 8.332912e+02
-8.212202e-04 7.527296e+02 3.017752e+02 8.332912e+02
-8.486558e-04 7.527296e+02 3.017752e+02 8.332913e+02
-8.913190e-04 7.527296e+02 3.017752e+02 8.332913e+02
-9.518415e-04 7.527297e+02 3.017752e+02 8.332914e+02
-1.033500e-03 7.527298e+02 3.017753e+02 8.332915e+02
-1.140452e-03 7.527299e+02 3.017753e+02 8.332916e+02
-1.278038e-03 7.527300e+02 3.017754e+02 8.332917e+02
-1.453176e-03 7.527302e+02 3.017754e+02 8.332919e+02
-1.674861e-03 7.527304e+02 3.017755e+02 8.332922e+02
-1.954823e-03 7.527307e+02 3.017756e+02 8.332925e+02
-2.308371e-03 7.527310e+02 3.017758e+02 8.332929e+02
-2.755476e-03 7.527315e+02 3.017760e+02 8.332934e+02
-3.322162e-03 7.527321e+02 3.017762e+02 8.332940e+02
-4.042218e-03 7.527328e+02 3.017765e+02 8.332948e+02
-4.959295e-03 7.527337e+02 3.017769e+02 8.332958e+02
-6.129296e-03 7.527349e+02 3.017773e+02 8.332971e+02
-7.622917e-03 7.527364e+02 3.017779e+02 8.332988e+02
-9.527898e-03 7.527383e+02 3.017787e+02 8.333009e+02
-1.195018e-02 7.527407e+02 3.017797e+02 8.333036e+02
-1.501255e-02 7.527438e+02 3.017809e+02 8.333070e+02
-1.884868e-02 7.527477e+02 3.017824e+02 8.333113e+02
-2.358949e-02 7.527524e+02 3.017843e+02 8.333165e+02
-2.933876e-02 7.527582e+02 3.017867e+02 8.333229e+02
-3.613569e-02 7.527649e+02 3.017894e+02 8.333304e+02
-4.390560e-02 7.527727e+02 3.017925e+02 8.333390e+02
-5.240699e-02 7.527812e+02 3.017959e+02 8.333484e+02
-6.119211e-02 7.527899e+02 3.017994e+02 8.333580e+02
-6.960618e-02 7.527982e+02 3.018027e+02 8.333673e+02
-7.684856e-02 7.528054e+02 3.018056e+02 8.333752e+02
-8.210250e-02 7.528106e+02 3.018077e+02 8.333809e+02
-8.470898e-02 7.528132e+02 3.018087e+02 8.333838e+02
-8.433034e-02 7.528128e+02 3.018086e+02 8.333834e+02
-8.104099e-02 7.528096e+02 3.018073e+02 8.333798e+02
-7.530724e-02 7.528039e+02 3.018050e+02 8.333735e+02
-6.786484e-02 7.527965e+02 3.018020e+02 8.333654e+02
-5.954441e-02 7.527883e+02 3.017987e+02 8.333562e+02
-5.110812e-02 7.527799e+02 3.017954e+02 8.333469e+02
-4.314282e-02 7.527719e+02 3.017922e+02 8.333381e+02
-3.602251e-02 7.527648e+02 3.017893e+02 8.333303e+02
-2.992562e-02 7.527587e+02 3.017869e+02 8.333235e+02
-2.488168e-02 7.527537e+02 3.017849e+02 8.333179e+02
-2.082446e-02 7.527496e+02 3.017832e+02 8.333134e+02
-1.763757e-02 7.527464e+02 3.017820e+02 8.333099e+02
-1.518724e-02 7.527440e+02 3.017810e+02 8.333072e+02
-1.334256e-02 7.527421e+02 3.017802e+02 8.333051e+02
-1.198604e-02 7.527408e+02 3.017797e+02 8.333036e+02
-1.101761e-02 7.527398e+02 3.017793e+02 8.333025e+02
-1.035491e-02 7.527391e+02 3.017790e+02 8.333018e+02
-9.931575e-03 7.527387e+02 3.017788e+02 8.333013e+02
-9.694778e-03 7.527384e+02 3.017787e+02 8.333011e+02
-9.602722e-03 7.527383e+02 3.017787e+02 8.333010e+02
-9.622313e-03 7.527384e+02 3.017787e+02 8.333010e+02
-9.727205e-03 7.527385e+02 3.017788e+02 8.333011e+02
-9.896213e-03 7.527386e+02 3.017788e+02 8.333013e+02
-1.011206e-02 7.527388e+02 3.017789e+02 8.333015e+02
-1.036043e-02 7.527391e+02 3.017790e+02 8.333018e+02
-1.062922e-02 7.527394e+02 3.017791e+02 8.333021e+02
-1.090805e-02 7.527396e+02 3.017792e+02 8.333024e+02
-1.118787e-02 7.527399e+02 3.017793e+02 8.333027e+02
