#E_pot  E_kin  T  P
-5.103995e-05 7.062642e+02 2.831469e+02 7.818528e+02
-4.888760e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.705510e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.552128e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.426613e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.327082e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.251754e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.198938e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.167026e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.154481e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.159820e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.181610e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.218455e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.268990e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.331874e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.405793e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.489456e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.581607e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.681029e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.786561e-05 7.062642e+02 2.831468e+02 7.818528e+02
-4.897116e-05 7.062642e+02 2.831469e+02 7.818528e+02
-5.011696e-05 7.062642e+02 2.831469e+02 7.818528e+02
-5.129422e-05 7.062642e+02 2.831469e+02 7.818528e+02
-5.249554e-05 7.062642e+02 2.831469e+02 7.818528e+02
-5.371513e-05 7.062642e+02 2.831469e+02 7.818528e+02
-5.494912e-05 7.062642e+02 2.831469e+02 7.818528e+02
-5.619571e-05 7.062642e+02 2.831469e+02 7.818528e+02
-5.745538e-05 7.062642e+02 2.831469e+02 7.818528e+02
-5.873105e-05 7.062642e+02 2.831469e+02 7.818528e+02
-6.002816e-05 7.062642e+02 2.831469e+02 7.818528e+02
-6.135474e-05 7.062642e+02 2.831469e+02 7.818528e+02
-6.272136e-05 7.062642e+02 2.831469e+02 7.818528e+02
-6.414113e-05 7.062642e+02 2.831469e+02 7.818528e+02
-6.562956e-05 7.062642e+02 2.831469e+02 7.818528e+02
-6.720443e-05 7.062642e+02 2.831469e+02 7.818529e+02
-6.888564e-05 7.062642e+02 2.831469e+02 7.818529e+02
-7.069506e-05 7.062642e+02 2.831469e+02 7.818529e+02
-7.265628e-05 7.062642e+02 2.831469e+02 7.818529e+02
-7.479452e-05 7.062642e+02 2.831469e+02 7.818529e+02
-7.713648e-05 7.062642e+02 2.831469e+02 7.818529e+02
-7.971021e-05 7.062642e+02 2.831469e+02 7.818529e+02
-8.254510e-05 7.062642e+02 2.831469e+02 7.818529e+02
-8.567186e-05 7.062642e+02 2.831469e+02 7.818529e+02
-8.912257e-05 7.062642e+02 2.831469e+02 7.818529e+02
-9.293089e-05 7.062642e+02 2.831469e+02 7.818529e+02
-9.713221e-05 7.062642e+02 2.831469e+02 7.818529e+02
-1.017640e-04 7.062642e+02 2.831469e+02 7.818529e+02
-1.068663e-04 7.062642e+02 2.831469e+02 7.818529e+02
-1.124823e-04 7.062642e+02 2.831469e+02 7.818529e+02
-1.186587e-04 7.062642e+02 2.831469e+02 7.818529e+02
-1.254471e-04 7.062642e+02 2.831469e+02 7.818529e+02
-1.329050e-04 7.062643e+02 2.831469e+02 7.818529e+02
-1.410967e-04 7.062643e+02 2.831469e+02 7.818529e+02
-1.500956e-04 7.062643e+02 2.831469e+02 7.818529e+02
-1.599855e-04 7.062643e+02 2.831469e+02 7.818530e+02
-1.708635e-04 7.062643e+02 2.831469e+02 7.818530e+02
-1.828426e-04 7.062643e+02 2.831469e+02 7.818530e+02
-1.960549e-04 7.062643e+02 2.831469e+02 7.818530e+02
-2.106556e-04 7.062643e+02 2.831469e+02 7.818530e+02
-2.268269e-04 7.062644e+02 2.831469e+02 7.818530e+02
-2.447836e-04 7.062644e+02 2.831469e+02 7.818531e+02
-2.647785e-04 7.062644e+02 2.831469e+02 7.818531e+02
-2.871087e-04 7.062644e+02 2.831470e+02 7.818531e+02
-3.121231e-04 7.062644e+02 2.831470e+02 7.818531e+02
-3.402299e-04 7.062645e+02 2.831470e+02 7.818532e+02
-3.719067e-04 7.062645e+02 2.831470e+02 7.818532e+02
-4.077099e-04 7.062645e+02 2.831470e+02 7.818532e+02
